novelle07_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle07_01_pirandello_f000154|protestò che non voleva esser da meno di Filomena, lei, nel lutto del Barone|protestò che non voleva esser da meno di Filomena, lei, nel lutto del Barone
novelle07_01_pirandello_f000155|ritenendo che anzi toccasse a lei di guardarlo di più, questo lutto, per via del bambino.|ritenendo che anzi toccasse a lei di guardarlo di più, questo lutto, per via del bambino.
novelle07_01_pirandello_f000156|Quelle non le dissero che proprio per questo desideravano che si maritasse;|Quelle non le dissero che proprio per questo desideravano che si maritasse;
novelle07_01_pirandello_f000157|ma si mostrarono cosí fredde con lei e cosí scontente del rifiuto, che alla fine, a poco a poco, la indussero a cedere.|ma si mostrarono cosí fredde con lei e cosí scontente del rifiuto, che alla fine, a poco a poco, la indussero a cedere.
novelle07_01_pirandello_f000158|Filomena, donna di mondo e tanto saggia che finanche il Barone, sant’anima, ne aveva seguito sempre i consigli|Filomena, donna di mondo e tanto saggia che finanche il Barone, santanima, ne aveva seguito sempre i consigli
novelle07_01_pirandello_f000159|aveva già bell’e pronto il marito: un certo don Nitto Trettarí, giovine di notajo, civiletto, di buona famiglia e di poche parole.|aveva già belle pronto il marito: un certo don Nitto Trettarí, giovine di notajo, civiletto, di buona famiglia e di poche parole.
novelle07_01_pirandello_f000160|Non brutto, no! Che brutto! Un po’ magrolino… Ma via, con la buona vita, avrebbe fatto presto a rimettersi in carne.|Non brutto, no! Che brutto! Un po magrolino Ma via, con la buona vita, avrebbe fatto presto a rimettersi in carne.
novelle07_01_pirandello_f000161|Bisognava dirgli soltanto che non si facesse cucire cosí stretti i calzoni perché le gambe le aveva sottili di suo e con quei calzoncini parevano due stecchi|Bisognava dirgli soltanto che non si facesse cucire cosí stretti i calzoni perché le gambe le aveva sottili di suo e con quei calzoncini parevano due stecchi
novelle07_01_pirandello_f000162|e che poi si levasse il vizio di tener la punta della lingua attaccata al labbro superiore;|e che poi si levasse il vizio di tener la punta della lingua attaccata al labbro superiore;
novelle07_01_pirandello_f000163|del resto, giovinotto d’oro! Passato l’anno di lutto stretto, si stabilirono le nozze.|del resto, giovinotto doro! Passato lanno di lutto stretto, si stabilirono le nozze.
novelle07_01_pirandello_f000164|La Baronessa assegnò a Nicolina venticinque mila lire di dote, un ricco corredo e alloggio e vitto nel palazzo; le donò anche abiti e gioje.|La Baronessa assegnò a Nicolina venticinque mila lire di dote, un ricco corredo e alloggio e vitto nel palazzo; le donò anche abiti e gioje.
novelle07_01_pirandello_f000165|— Pompa no, — diceva allo sposo, che si storceva tutto per ringraziare e si passava di tratto in tratto la mano su una falda del farsetto|- Pompa no, - diceva allo sposo, che si storceva tutto per ringraziare e si passava di tratto in tratto la mano su una falda del farsetto
novelle07_01_pirandello_f000166|come se qualche cane minacciasse d’addentargliela.|come se qualche cane minacciasse daddentargliela.
novelle07_01_pirandello_f000167|— Pompa no, caro don Nitto, perché il cuore in verità non ce la consente a nessuna delle tre;|- Pompa no, caro don Nitto, perché il cuore in verità non ce la consente a nessuna delle tre;
novelle07_01_pirandello_f000168|ma… (la lingua, don Nitto! dentro, la lingua|ma la lingua, don Nitto! dentro, la lingua
novelle07_01_pirandello_f000169|benedetto figliuolo! avete tanto ingegno e parete uno scemo) un po’ di festa, dicevo, ve la faremo, non dubitate.|benedetto figliuolo! avete tanto ingegno e parete uno scemo un po di festa, dicevo, ve la faremo, non dubitate.
novelle07_01_pirandello_f000170|Nicolina piangeva, sentendo questi discorsi, e si teneva stretto il bambino al seno, come se, sposando, dovesse abbandonarlo per sempre.|Nicolina piangeva, sentendo questi discorsi, e si teneva stretto il bambino al seno, come se, sposando, dovesse abbandonarlo per sempre.
novelle07_01_pirandello_f000171|Don Nitto s’angustiava di quelle lagrime irrefrenabili, ma non diceva nulla|Don Nitto sangustiava di quelle lagrime irrefrenabili, ma non diceva nulla
novelle07_01_pirandello_f000172|perché la Baronessa lo aveva pregato di lasciar piangere Nicolina, che ne aveva ragione.|perché la Baronessa lo aveva pregato di lasciar piangere Nicolina, che ne aveva ragione.
novelle07_01_pirandello_f000173|Tra breve, con l’ajuto di Dio, forse non avrebbe pianto più;|Tra breve, con lajuto di Dio, forse non avrebbe pianto più;
novelle07_01_pirandello_f000174|ma ora bisognava lasciarla piangere.|ma ora bisognava lasciarla piangere.
novelle07_01_pirandello_f000175|Non ci fu verso – venuto il giorno delle nozze – d’indurre Nicolina a levarsi l’abito di lutto: minacciò di mandare a monte il matrimonio|Non ci fu verso - venuto il giorno delle nozze - dindurre Nicolina a levarsi labito di lutto: minacciò di mandare a monte il matrimonio
novelle07_01_pirandello_f000176|se la costringevano a indossarne uno di colore. O con quello, o niente.|se la costringevano a indossarne uno di colore. O con quello, o niente.
novelle07_01_pirandello_f000177|Don Nitto consultò i parenti, la madre, le due sorelle, i cognati, passandosi e ripassandosi la mano sulla falda del farsetto;|Don Nitto consultò i parenti, la madre, le due sorelle, i cognati, passandosi e ripassandosi la mano sulla falda del farsetto;
novelle07_01_pirandello_f000178|specialmente le due sorelle tenevano duro|specialmente le due sorelle tenevano duro
novelle07_01_pirandello_f000179|perché erano venute con gli abiti di seta sgargianti del loro matrimonio e tutti gli ori e i «guardaspalle» di raso|perché erano venute con gli abiti di seta sgargianti del loro matrimonio e tutti gli ori e i guardaspalle di raso
novelle07_01_pirandello_f000180|a pizzo, con la frangia fino a terra.|a pizzo, con la frangia fino a terra.
novelle07_01_pirandello_f000181|Ma alla fine dovettero tutti sottomettersi alla volontà della sposa.|Ma alla fine dovettero tutti sottomettersi alla volontà della sposa.
novelle07_01_pirandello_f000182|E andarono in processione, prima in chiesa, poi allo stato civile;|E andarono in processione, prima in chiesa, poi allo stato civile;
novelle07_01_pirandello_f000183|lo sposo, tra le due sorelle, avanti;|lo sposo, tra le due sorelle, avanti;
novelle07_01_pirandello_f000184|poi Nicolina, tra la Baronessa e Filomena, tutt’e tre in fittissime gramaglie, come se andassero dietro a un mortorio;|poi Nicolina, tra la Baronessa e Filomena, tutte tre in fittissime gramaglie, come se andassero dietro a un mortorio;
novelle07_01_pirandello_f000185|infine la mamma dello sposo tra i due generi.|infine la mamma dello sposo tra i due generi.
novelle07_01_pirandello_f000186|Ma la scena più commovente avvenne nella sala del municipio.|Ma la scena più commovente avvenne nella sala del municipio.
novelle07_01_pirandello_f000187|C’erano in quella sala, appesi in fila alle pareti|Cerano in quella sala, appesi in fila alle pareti
novelle07_01_pirandello_f000188|i ritratti a olio di tutti i sindaci passati: quello di don Francesco di Paola Vivona era|i ritratti a olio di tutti i sindaci passati: quello di don Francesco di Paola Vivona era
novelle07_01_pirandello_f000189|si può ben supporre, al posto d’onore, proprio sopra la testa dell’assessore addetto allo stato civile.|si può ben supporre, al posto donore, proprio sopra la testa dellassessore addetto allo stato civile.
novelle07_01_pirandello_f000190|La Baronessa fu la prima a scorgere quel ritratto, e prese a piangere prima con lo stomaco, sussultando.|La Baronessa fu la prima a scorgere quel ritratto, e prese a piangere prima con lo stomaco, sussultando.
novelle07_01_pirandello_f000191|Non potendo parlare, mentre l’assessore leggeva gli articoli del codice, urtò col gomito Nicolina, che le stava accanto.|Non potendo parlare, mentre lassessore leggeva gli articoli del codice, urtò col gomito Nicolina, che le stava accanto.
novelle07_01_pirandello_f000192|Come questa si voltò a guardarla e, seguendo gli occhi di lei, scorse anch’ella il ritratto|Come questa si voltò a guardarla e, seguendo gli occhi di lei, scorse anchella il ritratto
novelle07_01_pirandello_f000193|gittò un grido acutissimo e proruppe in un pianto fragoroso.|gittò un grido acutissimo e proruppe in un pianto fragoroso.
novelle07_01_pirandello_f000194|Allora anche la Baronessa e Filomena non poterono più contenersi, e tutt’e tre, con le mani nei capelli|Allora anche la Baronessa e Filomena non poterono più contenersi, e tutte tre, con le mani nei capelli
novelle07_01_pirandello_f000195|davanti all’assessore sbalordito, levarono le grida, come il giorno della morte.|davanti allassessore sbalordito, levarono le grida, come il giorno della morte.
novelle07_01_pirandello_f000196|— Figlio, Cicciuzzo nostro, che ci guarda! fiamma dell’anima nostra, quanto eri bello! Come facciamo, Cicciuzzo nostro, senza di te?|- Figlio, Cicciuzzo nostro, che ci guarda! fiamma dellanima nostra, quanto eri bello! Come facciamo, Cicciuzzo nostro, senza di te?
novelle07_01_pirandello_f000197|Angelo d’oro, vita della vita nostra! E bisognò aspettare che quel pianto finisse per passare alla firma del contratto nuziale.|Angelo doro, vita della vita nostra! E bisognò aspettare che quel pianto finisse per passare alla firma del contratto nuziale.
novelle07_02_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle07_02_pirandello_f000002|L’OMBRA DEL RIMORSO|LOMBRA DEL RIMORSO
novelle07_02_pirandello_f000003|— Sono venuto, — si lamentò dalla soglia Bellavita|- Sono venuto, - si lamentò dalla soglia Bellavita
novelle07_02_pirandello_f000004|con quell’esitazione di chi si butta a parlare e poi, incerto, si trattiene, — sono venuto, perché l’ho capito, sa?|con quellesitazione di chi si butta a parlare e poi, incerto, si trattiene, - sono venuto, perché lho capito, sa?
novelle07_02_pirandello_f000005|il cuore a Vossignoria…, il cuore non le regge più… a venire da me… L’ho capito!|il cuore a Vossignoria, il cuore non le regge più a venire da me Lho capito!
novelle07_02_pirandello_f000006|Ricomposto appena dallo scatto d’ira all’annunzio di quella visita|Ricomposto appena dallo scatto dira allannunzio di quella visita
novelle07_02_pirandello_f000007|il signor Notajo, dal tavolino innanzi al quale stava seduto nella sua stanza da letto|il signor Notajo, dal tavolino innanzi al quale stava seduto nella sua stanza da letto
novelle07_02_pirandello_f000008|accennò di sí col grosso capo calvo, ma senza saper bene perché. (Il cuore? che aveva detto?|accennò di sí col grosso capo calvo, ma senza saper bene perché. Il cuore? che aveva detto?
novelle07_02_pirandello_f000009|) E invitò con un cenno della mano il visitatore a introdursi, a sedere.| E invitò con un cenno della mano il visitatore a introdursi, a sedere.
novelle07_02_pirandello_f000010|Bellavita, a quel gesto, sentí quasi sussultare tutta la stanza, tanta fu d’improvviso la gioja che ne ebbe.|Bellavita, a quel gesto, sentí quasi sussultare tutta la stanza, tanta fu dimprovviso la gioja che ne ebbe.
novelle07_02_pirandello_f000011|E siccome, parato di strettissimo lutto, dopo aver parlato|E siccome, parato di strettissimo lutto, dopo aver parlato
novelle07_02_pirandello_f000012|s’era ricomposto rigido su la soglia, le gambe per quella gioja quasi gli mancarono.|sera ricomposto rigido su la soglia, le gambe per quella gioja quasi gli mancarono.
novelle07_02_pirandello_f000013|Si sorresse, premendo le gracili mani su gli omeri del figliuolo Michelino|Si sorresse, premendo le gracili mani su gli omeri del figliuolo Michelino
novelle07_02_pirandello_f000014|che gli stava davanti, vestito anch’esso d’un abito ritinto or ora di nero.|che gli stava davanti, vestito anchesso dun abito ritinto or ora di nero.
novelle07_02_pirandello_f000015|A quella pressione, come per un richiamo|A quella pressione, come per un richiamo
novelle07_02_pirandello_f000016|apparve subito più raggiante in Michelino la soddisfazione con cui portava addosso quell’abito nero.|apparve subito più raggiante in Michelino la soddisfazione con cui portava addosso quellabito nero.
novelle07_02_pirandello_f000017|Proprio come una divisa, lo portava.|Proprio come una divisa, lo portava.
novelle07_02_pirandello_f000018|Il giorno avanti, ai piccoli amici del vicinato|Il giorno avanti, ai piccoli amici del vicinato
novelle07_02_pirandello_f000019|raccolti innanzi all’uscio di strada su cui il padre aveva inchiodato di traverso una fascia nera di bambagino|raccolti innanzi alluscio di strada su cui il padre aveva inchiodato di traverso una fascia nera di bambagino
novelle07_02_pirandello_f000020|egli aveva annunziato: — Sono a lutto, io.|egli aveva annunziato: - Sono a lutto, io.
novelle07_02_pirandello_f000021|E, storcignandosi dal piacere in cui pareva tutto invischiato, si era passate le mani sopra la giacca.|E, storcignandosi dal piacere in cui pareva tutto invischiato, si era passate le mani sopra la giacca.
