index	filename	transcription
80	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Fan_primarywithnoise_fileid_01.wav	 <CNOISE/> Nurses training her doesn't cost anything. Often you will get back more than you put in. No <UNKNOWN/> , no airplanes, no dances, and we can just <UNKNOWN/> perform his play <UNKNOWN/> .
81	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Fan_primarywithnoise_fileid_02.wav	 <CNOISE/> Maybe twenty, thirty, fifty it also provides for funds to clear slumps and help college with dormitories. The dark murky <UNKNOWN/> wound around for miles. Or how do we <UNKNOWN/> our already fine marriage?
82	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Fan_primarywithnoise_fileid_03.wav	 <CNOISE/> A <UNKNOWN/> me but it <UNKNOWN/> him. Why not try another club? Withdraw only as much money as you need. How good is your ambulance? Our team must compare notes and agree <UNKNOWN/> .
83	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Kitchen_primarywithnoise_fileid_12.wav	 <CNOISE/> Group is secularist and the program tends to be technological. <UNKNOWN/> of authority, administrative and legislative. It was a <UNKNOWN/> and five or six feet tall.
84	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Kitchen_primarywithnoise_fileid_13.wav	 <CNOISE/> He advised immediate hospitalization. They were chasing the rain clouds. <UNKNOWN/> was strikingly absent. Clean cloth must be protected against the latest position of diverse <UNKNOWN/> .
85	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Kitchen_primarywithnoise_fileid_14.wav	 <CNOISE/> Some of them ignored text and had apparently memorized the words long ago. Many <UNKNOWN/> folders now also contain <UNKNOWN/> if any of us needs, they can pick up the pieces. All failed workers were a rough <UNKNOWN/> .
86	ms_pns_ASUSlaptop_A18LFH7XW61JO9_MouseClicks_primarywithnoise_fileid_27.wav	 <CNOISE/> Confusion become chaos. Each succeeding day brought the new acts of violence. <UNKNOWN/> with poultry have been quite successful. The word means it won't boil away easily.
87	ms_pns_ASUSlaptop_A18LFH7XW61JO9_MouseClicks_primarywithnoise_fileid_28.wav	 <CNOISE/> Just let me die in peace. Hello boss, he said, and grinned. The bristles are soft enough to massage the gums and not scratch the enamel. Be careful not to crawl over the flowerbeds.
88	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Munching_primarywithnoise_fileid_29.wav	 <CNOISE/> No signs of these <UNKNOWN/> of lungs, heart, brain, or stomach. As <UNKNOWN/> was wounded by snake <UNKNOWN/> and there were grazing cattle. The news agency hired a great journalist but <UNKNOWN/> .
89	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Munching_primarywithnoise_fileid_30.wav	 <CNOISE/> They're also an extraordinary concious. These exclusive documents must be locked up at all times. <UNKNOWN/> may <UNKNOWN/> and buy a turquoise necklace. Artificial intelligence is for real.
90	ms_pns_ASUSlaptop_A18LFH7XW61JO9_RunningWater_primarywithnoise_fileid_15.wav	 <CNOISE/> Goldie upstairs died, he bellows. I itemized all accounts in my agency just long enough to make it feel important. It sounded silly, why go on? Not surprisingly, the supports did not <UNKNOWN/> .
91	ms_pns_ASUSlaptop_A18LFH7XW61JO9_RunningWater_primarywithnoise_fileid_16.wav	 <CNOISE/> There was much <UNKNOWN/> much affirmingly. Keep your seat boy, I just want to put some finishing touches on this cane. <UNKNOWN/> are included with this record. The many <UNKNOWN/> .
92	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Typing_primarywithnoise_fileid_25.wav	 <CNOISE/> Steel collects rare and novel coins. <UNKNOWN/> Look at landmarks in this snow. The hope of the <UNKNOWN/> steaming in the hot sun <UNKNOWN/> the one <UNKNOWN/> however <UNKNOWN/> that's the <UNKNOWN/>
93	ms_pns_ASUSlaptop_A18LFH7XW61JO9_Typing_primarywithnoise_fileid_26.wav	 <CNOISE/> Held it in heritage some money or something <UNKNOWN/> the activity of <UNKNOWN/> is <UNKNOWN/> at first <UNKNOWN/> in these rows <UNKNOWN/> under this <UNKNOWN/> they want assistance in substantial amounts.
94	ms_enrol_30s_teamstext_cleanspeech_HPlaptop_openspeaker_A1CPY1HLCFTIL1.wav	 Hey there teams. I'll talk for a few seconds to help you get to know me. It takes more than just a sentence or two. Because there are a lot of details about my voice that you need to <FILL/> to be able to recognize me when I speak in a meeting. But it is O. K. if I don't read this perfectly. <SN/> You can let me know if I need to start over.
95	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Baby_crying_primarywithnoise_fileid_1.wav	 <CNOISE/><UNKNOWN/> You got our <UNKNOWN/> miss Margaret <UNKNOWN/> . The structures housing their <UNKNOWN/> construction. <UNKNOWN/> And black eyes <UNKNOWN/> of the application of blue lipstick.
96	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Baby_crying_primarywithnoise_fileid_2.wav	 <CNOISE/> If this <UNKNOWN/> the blizzard is <UNKNOWN/> and chaos. These people are more generous <UNKNOWN/> . All his family was dead, except for his son.
97	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Baby_crying_primarywithnoise_fileid_3.wav	 <CNOISE/> Now <UNKNOWN/> all the while she slept there <UNKNOWN/> .
98	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_busy_street_primarywithnoise_fileid_4.wav	 <CNOISE/> This <UNKNOWN/> of other ideals. The <UNKNOWN/> glow of a cigarette.
99	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Busy_street_primarywithnoise_fileid_5.wav	 <CNOISE/> He crossed the next <UNKNOWN/> resumed. He had not covered <UNKNOWN/> before a gun crashed <UNKNOWN/> from somewhere <UNKNOWN/> . Check the overnight task out.
100	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_busy_street_primarywithnoise_fileid_6.wav	 <CNOISE/> In a new house <UNKNOWN/> are logical and effective solution. <UNKNOWN/> it was evident what <UNKNOWN/> has lost none of its craft.
101	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_dog_barking_primarywithnoise_fileid_7.wav_(2).wav	 <CNOISE/><UNKNOWN/> Had <UNKNOWN/> seemed to help <UNKNOWN/> the <UNKNOWN/> optical system may be either a magnetic or electrostatic wave. Look somewhere else.
102	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Dog_barking_primarywithnoise_fileid_8.wav	 <CNOISE/> Let all projects dry slowly for several days. It is because of my <UNKNOWN/> that hair grows on my face. This <UNKNOWN/> takes only six <UNKNOWN/> .
103	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Dog_barking_primarywithnoise_fileid_9.wav	 <CNOISE/> Brief snips of actual events were shown, pirates, dances, street scenes. It required an energy he no longer possessed to be <FILL/> satirical about his father. Anything to do with an ace of spades, bad luck.
104	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Door_shutting_primarywithnoise_fileid_10.wav_(2).wav	 <CNOISE/><UNKNOWN/> Right honor <UNKNOWN/> will not have <UNKNOWN/> because their <UNKNOWN/> to the entire membership on its record of good registration. The patient of the surgeon <UNKNOWN/> the operation.
105	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Door_shutting_primarywithnoise_fileid_11.wav	 <CNOISE/> Have you got our cheese handy? <SN/> Drugs can <UNKNOWN/> This air in the gas bubbles make highly functional remote barriers. <SN/>
106	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Door_shutting_primarywithnoise_fileid_12.wav	 <CNOISE/> Residential associations are <UNKNOWN/> to insulate themselves <UNKNOWN/> . Women don't use white face powder nowadays, he recalled. He reached out at the <UNKNOWN/> dirty towel hanging on the towel rack over the tab.
107	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Heavy_Breathing_primarywithnoise_fileid_13.wav	 <CNOISE/><UNKNOWN/> He first <UNKNOWN/> everything on the ship is a weapon. <UNKNOWN/> Read the positions <UNKNOWN/> to grant the <UNKNOWN/> and <UNKNOWN/> the voice as well. He put it in his own pocket for safe keeping.
108	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Heavy_Breathing_primarywithnoise_fileid_14.wav	 <CNOISE/><UNKNOWN/> Catastrophic economic <UNKNOWN/> the poor. The desire and ability to lead are important aspects of our cultural life. Share show <FILL/> cost by <UNKNOWN/> is sometimes cured through group therapy. <SN/>
109	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Heavy_Breathing_primarywithnoise_fileid_15.wav	 <CNOISE/><UNKNOWN/> In man's heart make him happy all day. Can your insurance company aid you in reducing any mystery costs? She took it grudgingly, her dark eyes beautifully as they made his.
110	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Mouse_clicks_primarywithnoise_fileid_16.wav	 <CNOISE/> Two mile is not east then <UNKNOWN/> west, that sort of thing. <UNKNOWN/> Answered according to a prepared agenda. Oh shut up, he said.
111	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Mouse_clicks_primarywithnoise_fileid_17.wav	 <CNOISE/> Bathing the itching parts with kerosene give relief and also kill the pests. Who authorized the unlimited expense account? Well, there are other things to do right now.
112	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Mouse_clicks_primarywithnoise_fileid_18.wav	 <CNOISE/> But to <UNKNOWN/> for no known reason, not all of them read. Within this framework, what followed was <UNKNOWN/> even macabre. Keep the thermometer under your tongue.
113	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Munching_primarywithnoise_fileid_17.wav	 <CNOISE/> No manufacturer has taken the initiative in <UNKNOWN/> out cost in gold. <UNKNOWN/> One who <UNKNOWN/> from bigger things. Does <UNKNOWN/> cooking use curry?
114	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Munching_primarywithnoise_fileid_19.wav	 <CNOISE/> He told me so today coming up on the train. Be careful that you keep adequate coverage but look for places to save money. As it <UNKNOWN/> by <UNKNOWN/> the enemy flew into them.
115	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Munching_primarywithnoise_fileid_21.wav	 <CNOISE/> This <UNKNOWN/> citizen <UNKNOWN/> he did not, however, settle back in <UNKNOWN/> with the things as they were.
116	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Running_water_primarywithnoise_fileid_22.wav	 <CNOISE/> Some have worked grouping <UNKNOWN/> . This program <UNKNOWN/> a few minutes without mishap.
117	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Running_water_primarywithnoise_fileid_23.wav	 <CNOISE/> Remember to allow identical twins to <UNKNOWN/> . <UNKNOWN/> he was thus an <UNKNOWN/> .
118	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Running_water_primarywithnoise_fileid_24.wav	 <CNOISE/> In a news item, a man is <UNKNOWN/> . Shaving cream is a popular item on our <UNKNOWN/> are not suitable for eating shellfish.
119	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Typing_primarywithnoise_fileid_25.wav	 <CNOISE/> Search of <UNKNOWN/> was completely unjustified to further his prestige <UNKNOWN/> leads the <UNKNOWN/> street general the dark <UNKNOWN/> around <UNKNOWN/> .
120	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Typing_primarywithnoise_fileid_26.wav	 <CNOISE/> We do not arrive at our special images by means of the sense of touch by itself. His black hat with its white brim, high crown, and fur trim rode high. My mother never <UNKNOWN/> me.
121	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Typing_primarywithnoise_fileid_27.wav	 <CNOISE/> <SN/> The the hood of the <UNKNOWN/> was teeming in the hot sand. His figures bubbled across the <UNKNOWN/> . All about him stood <UNKNOWN/> his own sensitive great hats and fashioned.
122	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Utensils_noise_primarywithnoise_fileid_28.wav	 <CNOISE/> My <UNKNOWN/> needs some luck for it. My instructions desperately need updated. Come home right away. The <UNKNOWN/> is also completed in supplements.
123	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Utensils_Noise_primarywithnoise_fileid_29.wav	 <CNOISE/> Summertime supper outside is natural. And they not <UNKNOWN/> groups in temperate zones.
124	ms_pns_HPlaptop_openspeaker_A1CPY1HLCFTIL1_Utensils_Noise_primarywithnoise_fileid_30.wav	 <CNOISE/><UNKNOWN/> is important in assurance. The thinker is a famous archer when she awoke she was a sheep.
125	ms_enrol_30s_teamstext_cleanspeech_hplaptop_openspeaker_A1CY282K1GZJBM.wav	 Hey there teams. I will talk for a few seconds to help you get to know me. It takes more than just a sentence or two because there are a lot of details about my voice that you need to learn to be able to recognize me when I speak up in a meeting. And it's O. K. if I don't read this perfectly. You can let know if I need to start over.
126	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Baby_crying_neighborwithnoise_dist_3m_fileid_8.wav	 <CNOISE/> <OVERLAP> He was full of heavy family reminiscence. He's got two thought <FILL/> <UNKNOWN/> . The girl nodded understandingly. How to see you again. <UNKNOWN/> said whining voice. You should calmly insist that no bobby pin or hair pins be wore in the water. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
127	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Creaking_chair_neighborwithnoise_dist_1m_fileid_1.wav	 <CNOISE/> <OVERLAP> Family loyalties and corporative world have been unbroken for generation. This is excellent foreign bomb take <UNKNOWN/> brown sugar and mustard spread lightly over cold surface. <UNKNOWN/> shaker leaving off top pieces.<OVERLAP/> <CNOISE/> <OVERLAP> Tunnels <UNKNOWN/> zip up and down his chest. The bungalow was pleasantly situated <UNKNOWN/> was diagnosed but he was <UNKNOWN/> and permanent home.<OVERLAP/>
128	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Creaking_chair_primarywithnoise_fileid_1.wav	 <CNOISE/> Lots<SN/> of<SN/> foreign<SN/> movies have subtitles. He didn't figure her at all, that if he found out a woman, it would be bad. Do without fancy tablecloths. <UNKNOWN/> the pools of earth will be saved <UNKNOWN/> Whatever you tell him, he will like. Fine<SN/> day after tomorrow, she added<SN/> . <SN/> The<SN/> total<SN/> of these three volume is the final <UNKNOWN/> for volume.
129	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Dog_barking_neighborwithnoise_dist_3m_fileid_10.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> necessary. The batting average of one success out of seven increased to one out of three <UNKNOWN/> . Is it relaxed <UNKNOWN/> enough to help her out <UNKNOWN/> Did you buy an <UNKNOWN/> ? <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> we are not <UNKNOWN/> go back <UNKNOWN/> . <OVERLAP/>
130	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Door_shutting_primarywithnoise_fileid_2.wav	 <CNOISE/> Actually, they said he did sleep but so shortly and fitfully that he forgot. <SN/> The lady's eyes, unmagnified bugged out. With any luck at all, he could easily find a floorboard. Oilfield workers were roughed up a lot. The eastern coast is a place for pure pleasure and excitement.
131	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Fan_neighborwithnoise_dist_1m_fileid_3.wav	 <CNOISE/><OVERLAP> Reading in poor light gives <UNKNOWN/> ice cream <UNKNOWN/> . So if anybody <UNKNOWN/> their own, make sure you <UNKNOWN/> . Positive results <UNKNOWN/> towards the hand you use to make your mark. He put it in his own pocket for safekeeping. He thought he saw a pale face at window. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> now once for all. <UNKNOWN/> sounds <UNKNOWN/> Heavy and dense <UNKNOWN/> . Everyone is to be <UNKNOWN/> . <OVERLAP/>
132	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Fan_primarywithnoise_fileid_3.wav	 <CNOISE/> Solar activities will presumably bring long periods of flood or drought. In the winter, hibachi in the kitchen or grill over the logs of the fireplace. As these maladies overlap, so must <UNKNOWN/> they even pay me six dollars a month, although my short <UNKNOWN/> has got <UNKNOWN/> he rolled off the wheel on top of me.
133	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Heavy_Breathing_primarywithnoise_fileid_4.wav	 <SN/> By the look of him. <SN/> He wasn't that <UNKNOWN/> . His hard luck would normally step in. Why put such a value on being top dog? The frightened child was gently subdued by his big brother. The small boy put the bomb on the hook. Emotionally, they penetrated him not at all.
134	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Kitchen_noise_neighborwithnoise_dist_1m_fileid_4.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> used for <UNKNOWN/> this is following <UNKNOWN/> leading to <UNKNOWN/> traffic frequently help <UNKNOWN/> to measure up to <UNKNOWN/> estimate. But as resolution hardly seem to help. This tag is <UNKNOWN/> shackles. So if all these <UNKNOWN/> goes to <UNKNOWN/> you just spent a lot of money. <OVERLAP/> <CNOISE/><OVERLAP> But <UNKNOWN/> they are <UNKNOWN/> . May I order it <UNKNOWN/> Sunday after <UNKNOWN/> don't cry <UNKNOWN/> are very. <UNKNOWN/> <OVERLAP/>
135	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Kitchen_noise_primarywithnoise_fileid_5.wav	 <CNOISE/> <SN/> If Carol comes tomorrow<SN/> , have her arrange for <SN/> a meeting <SN/> at two. If there are not <UNKNOWN/><SN/> , the conclusion will be a reasonable<SN/> approximation<SN/> . At law school, the same. Perhaps this is what gives the <UNKNOWN/> his odd air of dignity. She was ready for her great adventure and arrival<SN/> of her mobile partner<SN/> .
136	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Mouse_clicks_neighborwithnoise_dist_2m_fileid_6.wav	 <CNOISE/> <OVERLAP> One thing he thought nobody knows about it yet. They either walked or were driven. <UNKNOWN/> what's cooking. <UNKNOWN/> The nearest <UNKNOWN/> may not be within walking distance. <UNKNOWN/> is a prerequisite for epidemic <UNKNOWN/> . < OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> are looking for employment <UNKNOWN/> since we started.<OVERLAP/>
137	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Mouse_clicks_primarywithnoise_fileid_6.wav	 <CNOISE/> Addition and subtraction are learned skills. Her pace seem to plot an impossibly bright shaft of sunlight. Another memo of sightseers. Bring your camera along two museum. The pope prevented them from arriving on time. Let's take them home. Origin of state automobile practises.
138	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Munching_neighborwithnoise_dist_2m_fileid_7.wav	 <CNOISE/> <OVERLAP> Some have walked through pain and sorrow to bring you real message of pope. Our key salesman are in appliance and cosmetic. But that time perhaps something better can be done. The peep next <FILL/> crave a sexual experience in which their whole being participated. You don't hate me anymore. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> please confirm government policies <UNKNOWN/> she went on. <OVERLAP/>
139	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_Munching_primarywithnoise_fileid_7.wav	 <CNOISE/> Have got enough blankets? Begin the examination of a side with a good map and aerial photos, if possible. Why the hell didn't you come out when you saw them gang up on me? Her right hand itches whenever the barometric pressure changes.
140	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_neighbor_dist_1m_fileid_1.wav	<OVERLAP> Children can <UNKNOWN/> many fruit candies in one sitting. One had to believe in finally <UNKNOWN/> was strangled in the <UNKNOWN/> of nothing. <UNKNOWN/> Ants can eat away the seeds so better be sure that there are no ant hills <FILL/> nearby. <OVERLAP/><OVERLAP> <UNKNOWN/> the locals <UNKNOWN/> illegally <UNKNOWN/> for <UNKNOWN/> is going to kill me <UNKNOWN/> . <OVERLAP/>
141	ms_pns_hplaptop_openspeaker_A1CY282K1GZJBM_neighbor_dist_1m_fileid_2.wav	 <OVERLAP> So somebody else knew what would happen to her father <FILL/> if she died. On the bare floorboards, a man lay face-down. How long will it be occupied? A foolish thought came into his head. Getting the boss rattlesnake to help you. <OVERLAP/> <OVERLAP> If she took <UNKNOWN/> forward <UNKNOWN/> . In time, she <UNKNOWN/> has been <UNKNOWN/> is the last step. His name becomes synonymous with <UNKNOWN/> . <OVERLAP/>
