novelle09_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_01_pirandello_f000157|avevamo tutta la fiducia in voi, e abbiamo perciò lasciato correre;|avevamo tutta la fiducia in voi, e abbiamo perciò lasciato correre;
novelle09_01_pirandello_f000158|ma siamo in contravvenzione anche noi, donna Mimma! Queste maledette formalità, capite?|ma siamo in contravvenzione anche noi, donna Mimma! Queste maledette formalità, capite?
novelle09_01_pirandello_f000159|Finché c’eravate voi sola… Ma ora è venuta quella là;|Finché ceravate voi sola Ma ora è venuta quella là;
novelle09_01_pirandello_f000160|ha saputo che voi non avete il diploma;|ha saputo che voi non avete il diploma;
novelle09_01_pirandello_f000161|e visto che qua non è chiamata da nessuno, capite?|e visto che qua non è chiamata da nessuno, capite?
novelle09_01_pirandello_f000162|ha fatto reclamo alla Prefettura, e voi non potete più esercitare, o dovete andare a Palermo|ha fatto reclamo alla Prefettura, e voi non potete più esercitare, o dovete andare a Palermo
novelle09_01_pirandello_f000163|davvero questa volta! all’Università, per prendere il diploma anche voi, come quella.|davvero questa volta! allUniversità, per prendere il diploma anche voi, come quella.
novelle09_01_pirandello_f000164|— Io? a Palermo? alla mia età? a cinquantasei anni?|- Io? a Palermo? alla mia età? a cinquantasei anni?
novelle09_01_pirandello_f000165|dopo trentacinque anni di professione? mi fanno questo affronto? io, il diploma?|dopo trentacinque anni di professione? mi fanno questo affronto? io, il diploma?
novelle09_01_pirandello_f000166|Un’intera popolazione… Ma come? c’è bisogno di diploma?|Unintera popolazione Ma come? cè bisogno di diploma?
novelle09_01_pirandello_f000167|di saper leggere e scrivere, per queste cose?|di saper leggere e scrivere, per queste cose?
novelle09_01_pirandello_f000168|Io so leggere appena! E a Palermo, io che non mi sono mai mossa di qua? Io mi ci perdo! Alla mia età?|Io so leggere appena! E a Palermo, io che non mi sono mai mossa di qua? Io mi ci perdo! Alla mia età?
novelle09_01_pirandello_f000169|Per quella smorfiosa lí, che la voglio vedere, con tutto il suo diploma… Vuole competere con me?|Per quella smorfiosa lí, che la voglio vedere, con tutto il suo diploma Vuole competere con me?
novelle09_01_pirandello_f000170|E che hanno da insegnare a me, che li fascio e li sfascio tutti quanti, i meglio professori, dopo trentacinque anni di professione?|E che hanno da insegnare a me, che li fascio e li sfascio tutti quanti, i meglio professori, dopo trentacinque anni di professione?
novelle09_01_pirandello_f000171|Debbo andare a Palermo davvero? Come? per due anni?|Debbo andare a Palermo davvero? Come? per due anni?
novelle09_01_pirandello_f000172|Non la finisce più donna Mimma: un torrente di lagrime irose, disperate, tra un precipizio di domande saltanti, balzanti.|Non la finisce più donna Mimma: un torrente di lagrime irose, disperate, tra un precipizio di domande saltanti, balzanti.
novelle09_01_pirandello_f000173|Il sindaco, dolente, vorrebbe arrestar quell’impeto; un po’ lo lascia sfogare;|Il sindaco, dolente, vorrebbe arrestar quellimpeto; un po lo lascia sfogare;
novelle09_01_pirandello_f000174|di nuovo si prova ad arrestarlo; – due anni passano presto; sí, è duro, certo;|di nuovo si prova ad arrestarlo; - due anni passano presto; sí, è duro, certo;
novelle09_01_pirandello_f000175|ma che insegnare! no! pro forma per avere quel pezzo di carta! per non darla vinta a questa ragazzaccia…|ma che insegnare! no! pro forma per avere quel pezzo di carta! per non darla vinta a questa ragazzaccia
novelle09_01_pirandello_f000176|– Poi, accompagnandola fino alla soglia dell’uscio, battendole una mano dietro le spalle|- Poi, accompagnandola fino alla soglia delluscio, battendole una mano dietro le spalle
novelle09_01_pirandello_f000177|come un buon figliuolo, per esortarla a far buon animo, cerca di farla sorridere: via… via… come si smarrirebbe a Palermo|come un buon figliuolo, per esortarla a far buon animo, cerca di farla sorridere: via via come si smarrirebbe a Palermo
novelle09_01_pirandello_f000178|lei, che non passa giorno, ci va tre e quattro volte?|lei, che non passa giorno, ci va tre e quattro volte?
novelle09_01_pirandello_f000179|S’è tirato lo scialle nero sul fazzoletto celeste, donna Mimma e le sue manine stringono|Sè tirato lo scialle nero sul fazzoletto celeste, donna Mimma e le sue manine stringono
novelle09_01_pirandello_f000180|di sotto, quello scialle nero sul volto per nascondere le lagrime.|di sotto, quello scialle nero sul volto per nascondere le lagrime.
novelle09_01_pirandello_f000181|Bimbi, quel fazzoletto di seta celeste! – La santa poesia della vostra nascita, ecco, ha preso il lutto: se ne va a Palermo|Bimbi, quel fazzoletto di seta celeste! - La santa poesia della vostra nascita, ecco, ha preso il lutto: se ne va a Palermo
novelle09_01_pirandello_f000182|senza lettiga bianca, a studiar meèutica, e la sepsi e l’antisepsi, l’estremo cefalico, l’estremo pelvi-podalico…|senza lettiga bianca, a studiar meèutica, e la sepsi e lantisepsi, lestremo cefalico, lestremo pelvi-podalico
novelle09_01_pirandello_f000183|Cosí vuole la legge. Donna Mimma piange;|Cosí vuole la legge. Donna Mimma piange;
novelle09_01_pirandello_f000184|non se ne può consolare: sa leggere appena;|non se ne può consolare: sa leggere appena;
novelle09_01_pirandello_f000185|si smarrirà tra l’irta scienza di quei dotti professori, là, a Palermo|si smarrirà tra lirta scienza di quei dotti professori, là, a Palermo
novelle09_01_pirandello_f000186|dove ella tante volte è andata con la poesia della sua lettiga bianca.|dove ella tante volte è andata con la poesia della sua lettiga bianca.
novelle09_01_pirandello_f000187|— Signora mia, signora mia… Un pianto, un pianto che spezza il cuore|- Signora mia, signora mia Un pianto, un pianto che spezza il cuore
novelle09_01_pirandello_f000188|presso ciascuna delle sue clienti, da cui va a licenziarsi, prima di partire.|presso ciascuna delle sue clienti, da cui va a licenziarsi, prima di partire.
novelle09_01_pirandello_f000189|E in ogni casa, si china con le piccole mani tremanti (oh sí|E in ogni casa, si china con le piccole mani tremanti oh sí
novelle09_01_pirandello_f000190|ora le cava fuori senza più ritegno) a carezzar la testina bionda o bruna dei bimbi|ora le cava fuori senza più ritegno a carezzar la testina bionda o bruna dei bimbi
novelle09_01_pirandello_f000191|e lascia tra quei riccioli, insieme coi baci, cader le lagrime, inconsolabilmente.|e lascia tra quei riccioli, insieme coi baci, cader le lagrime, inconsolabilmente.
novelle09_01_pirandello_f000192|— Vado a Palermo… vado a Palermo.|- Vado a Palermo vado a Palermo.
novelle09_01_pirandello_f000193|E i bimbi, sbigottiti, la guardano, e non comprendono perché pianga tanto, questa volta, per andare a Palermo.|E i bimbi, sbigottiti, la guardano, e non comprendono perché pianga tanto, questa volta, per andare a Palermo.
novelle09_01_pirandello_f000194|Pensano che forse è una sciagura anche per loro, per tutti i bimbi che sono ancora là, da comperare.|Pensano che forse è una sciagura anche per loro, per tutti i bimbi che sono ancora là, da comperare.
novelle09_01_pirandello_f000195|Dicono le mamme: — Ma noi v’aspetteremo! Donna Mimma le guarda con gli occhi lagrimosi, tentenna il capo.|Dicono le mamme: - Ma noi vaspetteremo! Donna Mimma le guarda con gli occhi lagrimosi, tentenna il capo.
novelle09_01_pirandello_f000196|Come può farsi quest’inganno pietoso, lei che sa bene com’è la vita? — Signora mia, due anni?|Come può farsi questinganno pietoso, lei che sa bene comè la vita? - Signora mia, due anni?
novelle09_01_pirandello_f000197|E se ne parte col cuore spezzato, tirandosi lo scialle nero sul fazzoletto celeste.|E se ne parte col cuore spezzato, tirandosi lo scialle nero sul fazzoletto celeste.
novelle09_02_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_02_pirandello_f000002|DONNA MIMMA|DONNA MIMMA
novelle09_02_pirandello_f000003|Seconda Parte Capitulo Due Donna Mimma studia|Seconda Parte Capitulo Due Donna Mimma studia
novelle09_02_pirandello_f000004|Palermo. Vi arriva di sera Donna Mimma: piccola, nell’immensa piazza della stazione.|Palermo. Vi arriva di sera Donna Mimma: piccola, nellimmensa piazza della stazione.
novelle09_02_pirandello_f000005|Oh Gesú, lune? che sono? Venti, trenta attorno. È una piazza? Che grandezza! Ma per dove?|Oh Gesú, lune? che sono? Venti, trenta attorno. È una piazza? Che grandezza! Ma per dove?
novelle09_02_pirandello_f000006|— Di qua, di qua! Fra tutti quei palazzi, incubi d’ombre gigantesche straforate da lumi|- Di qua, di qua! Fra tutti quei palazzi, incubi dombre gigantesche straforate da lumi
novelle09_02_pirandello_f000007|accecata da tanto rimescolío sotto, di sbarbagli, e sopra da tanti strisci luminosi|accecata da tanto rimescolío sotto, di sbarbagli, e sopra da tanti strisci luminosi
novelle09_02_pirandello_f000008|file, collane di lampade per vie lunghe diritte senza fine, tra il tramestío di gente che le balza di qua|file, collane di lampade per vie lunghe diritte senza fine, tra il tramestío di gente che le balza di qua
novelle09_02_pirandello_f000009|di là, improvvisa, nemica, e il fracasso che da ogni parte la investe|di là, improvvisa, nemica, e il fracasso che da ogni parte la investe
novelle09_02_pirandello_f000010|assordante, di vetture che scappano precipitose, non avverte, in quello stupore rotto da continui sgomenti|assordante, di vetture che scappano precipitose, non avverte, in quello stupore rotto da continui sgomenti
novelle09_02_pirandello_f000011|se non la violenza da cui dentro è tenuta e a cui via via si strappa per cacciarsi a forza in quello scompiglio d’inferno|se non la violenza da cui dentro è tenuta e a cui via via si strappa per cacciarsi a forza in quello scompiglio dinferno
novelle09_02_pirandello_f000012|dopo l’intronamento e la vertigine del viaggio in ferrovia, il primo in vita sua.|dopo lintronamento e la vertigine del viaggio in ferrovia, il primo in vita sua.
novelle09_02_pirandello_f000013|Gesú, la ferrovia! Montagne, pianure che si movevano, giravano, e scappavano, via con gli alberi, via con le case sparse e i paesi lontani;|Gesú, la ferrovia! Montagne, pianure che si movevano, giravano, e scappavano, via con gli alberi, via con le case sparse e i paesi lontani;
novelle09_02_pirandello_f000014|e di tratto in tratto l’urto violento d’un palo telegrafico;|e di tratto in tratto lurto violento dun palo telegrafico;
novelle09_02_pirandello_f000015|fischi, scossoni: lo spavento dei ponti e delle gallerie, una dopo l’altra;|fischi, scossoni: lo spavento dei ponti e delle gallerie, una dopo laltra;
novelle09_02_pirandello_f000016|abbagli e accecamenti, vento e soffocazione in quella tempesta di strepiti, nel bujo… Gesú! Gesú! — Come dici?|abbagli e accecamenti, vento e soffocazione in quella tempesta di strepiti, nel bujo Gesú! Gesú! - Come dici?
novelle09_02_pirandello_f000017|Non sente nulla, non sa più buttare i piedi, si tiene stretta accosto al nipote che l’accompagna – giovanotto|Non sente nulla, non sa più buttare i piedi, si tiene stretta accosto al nipote che laccompagna - giovanotto
novelle09_02_pirandello_f000018|stendardo della casa – ah! padrone del mondo, lui, che può ridere e andar sicuro|stendardo della casa - ah! padrone del mondo, lui, che può ridere e andar sicuro
novelle09_02_pirandello_f000019|pratico, ché c’è stato, lui, due anni militare qua a Palermo. — Come dici?|pratico, ché cè stato, lui, due anni militare qua a Palermo. - Come dici?
novelle09_02_pirandello_f000020|Sí, certo, la carrozza… Che carrozza?|Sí, certo, la carrozza Che carrozza?
novelle09_02_pirandello_f000021|Ah già, sí, la carrozza! Come entrare in città, come camminare per via con quel grosso fagotto di panni sotto il braccio fino alla locanda?|Ah già, sí, la carrozza! Come entrare in città, come camminare per via con quel grosso fagotto di panni sotto il braccio fino alla locanda?
novelle09_02_pirandello_f000022|Guarda il fagotto: c’è lei lí dentro;|Guarda il fagotto: cè lei lí dentro;
novelle09_02_pirandello_f000023|e tutta vorrebbe esserci, in quella roba sua lí affagottata sotto il braccio del nipote|e tutta vorrebbe esserci, in quella roba sua lí affagottata sotto il braccio del nipote
novelle09_02_pirandello_f000024|lei fatta di pezza e solo odore di panni, per non vedere e non sentire più nulla.|lei fatta di pezza e solo odore di panni, per non vedere e non sentire più nulla.
novelle09_02_pirandello_f000025|— Dàllo a me! Dàllo a me! Vorrebbe tenercisi stretta a quei panni, per sentircisi meglio dentro;|- Dàllo a me! Dàllo a me! Vorrebbe tenercisi stretta a quei panni, per sentircisi meglio dentro;
novelle09_02_pirandello_f000026|ma l’anima è fuori, qua allo sbaraglio di tante impressioni che la assaltano da tutte le parti.|ma lanima è fuori, qua allo sbaraglio di tante impressioni che la assaltano da tutte le parti.
novelle09_02_pirandello_f000027|Risponde di sí, di sí, ma non capisce bene i cenni che il nipote le fa.|Risponde di sí, di sí, ma non capisce bene i cenni che il nipote le fa.
novelle09_02_pirandello_f000028|O Gesú mio, ma perché domandare a lei?|O Gesú mio, ma perché domandare a lei?
novelle09_02_pirandello_f000029|Come una creaturina nelle mani di lui, farà tutto quello che lui vorrà: sí, la carrozza;|Come una creaturina nelle mani di lui, farà tutto quello che lui vorrà: sí, la carrozza;
novelle09_02_pirandello_f000030|sí, la locanda, quella che lui vorrà! Per ora è come in un mare in tempesta, e prendere una carrozza è per lei come agguantare una barca;|sí, la locanda, quella che lui vorrà! Per ora è come in un mare in tempesta, e prendere una carrozza è per lei come agguantare una barca;
novelle09_02_pirandello_f000031|giungere alla locanda, come toccare la riva.|giungere alla locanda, come toccare la riva.
