novelle04_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle04_01_pirandello_f000151|Serrò le labbra con una smorfia di pianto, quasi infantile, ed ebbe per tutta la persona uno scotimento di singhiozzi soffocati. Poi si alzò;|Serrò le labbra con una smorfia di pianto, quasi infantile, ed ebbe per tutta la persona uno scotimento di singhiozzi soffocati. Poi si alzò;
novelle04_01_pirandello_f000152|prese il figlio per un braccio;|prese il figlio per un braccio;
novelle04_01_pirandello_f000153|glielo strinse con tutta la forza, come se volesse comunicargli con quella stretta qualcosa che non poteva o non sapeva dire.|glielo strinse con tutta la forza, come se volesse comunicargli con quella stretta qualcosa che non poteva o non sapeva dire.
novelle04_01_pirandello_f000154|E andarono, andarono verso via di Porta Pinciana.|E andarono, andarono verso via di Porta Pinciana.
novelle04_01_pirandello_f000155|Torellino si sentiva trascinato verso la casa ove abitava la madre.|Torellino si sentiva trascinato verso la casa ove abitava la madre.
novelle04_01_pirandello_f000156|Ecco, vi sarebbero giunti tra poco: era là in capo al secondo vicolo, ove ardeva il fanale.|Ecco, vi sarebbero giunti tra poco: era là in capo al secondo vicolo, ove ardeva il fanale.
novelle04_01_pirandello_f000157|E a mano a mano s’induriva contro il braccio del padre, il quale, avvertendo la resistenza, lo guardava ansioso, per intenerirlo.|E a mano a mano sinduriva contro il braccio del padre, il quale, avvertendo la resistenza, lo guardava ansioso, per intenerirlo.
novelle04_01_pirandello_f000158|«Oh Dio, oh Dio», pensava Torellino, «la solita storia! Il solito tormento! Andar sú, è vero?|Oh Dio, oh Dio, pensava Torellino, la solita storia! Il solito tormento! Andar sú, è vero?
novelle04_01_pirandello_f000159|Pregare la madre che s’arrendesse finalmente;|Pregare la madre che sarrendesse finalmente;
novelle04_01_pirandello_f000160|sentirsi dire di no ancora una volta? No, no.|sentirsi dire di no ancora una volta? No, no.
novelle04_01_pirandello_f000161|» E, risoluto, davanti al vicolo, sotto il fanale, s’impuntò e disse al padre: — No, sai, papà?| E, risoluto, davanti al vicolo, sotto il fanale, simpuntò e disse al padre: - No, sai, papà?
novelle04_01_pirandello_f000162|Io non salgo! Io non ci vado! Il Groa guardò il figlio con occhi atroci. — No? — fremette. — No?|Io non salgo! Io non ci vado! Il Groa guardò il figlio con occhi atroci. - No? - fremette. - No?
novelle04_01_pirandello_f000163|E lo respinse da sé, piano, senza aggiungere altro.|E lo respinse da sé, piano, senza aggiungere altro.
novelle04_01_pirandello_f000164|Lasciato lí quieto in mezzo alla via deserta, Torellino, dapprima un po’ stordito|Lasciato lí quieto in mezzo alla via deserta, Torellino, dapprima un po stordito
novelle04_01_pirandello_f000165|ebbe a un tratto l’impressione che il padre si fosse per sempre staccato da lui|ebbe a un tratto limpressione che il padre si fosse per sempre staccato da lui
novelle04_01_pirandello_f000166|quasi balzando d’improvviso laggiú, lontano, e che per sempre si perdesse confuso|quasi balzando dimprovviso laggiú, lontano, e che per sempre si perdesse confuso
novelle04_01_pirandello_f000167|estraneo tra i tanti estranei che andavano per quella via in discesa.|estraneo tra i tanti estranei che andavano per quella via in discesa.
novelle04_01_pirandello_f000168|Allora si mosse a seguirlo da lontano, costernato.|Allora si mosse a seguirlo da lontano, costernato.
novelle04_01_pirandello_f000169|Lo seguí, senza farsi scorgere, giú per Capo le Case, giú per via Due Macelli, per via Condotti|Lo seguí, senza farsi scorgere, giú per Capo le Case, giú per via Due Macelli, per via Condotti
novelle04_01_pirandello_f000170|per via Fontanella di Borghese, per piazza Nicosia… Sboccando in via di Tordinona, si fermò.|per via Fontanella di Borghese, per piazza Nicosia Sboccando in via di Tordinona, si fermò.
novelle04_01_pirandello_f000171|Venivano fuori da un vicoletto bujo il Romelli e lo Spina, e il padre s’univa ad essi.|Venivano fuori da un vicoletto bujo il Romelli e lo Spina, e il padre suniva ad essi.
novelle04_01_pirandello_f000172|Il Romelli aveva sugli occhi un fazzoletto listato di nero e singhiozzava.|Il Romelli aveva sugli occhi un fazzoletto listato di nero e singhiozzava.
novelle04_01_pirandello_f000173|Tutti e tre andavano ad appoggiarsi alla spalletta del Lungotevere. — Ma stupido! Perché?|Tutti e tre andavano ad appoggiarsi alla spalletta del Lungotevere. - Ma stupido! Perché?
novelle04_01_pirandello_f000174|— gridava lo Spina, scotendo per un braccio il Romelli.|- gridava lo Spina, scotendo per un braccio il Romelli.
novelle04_01_pirandello_f000175|— Tanto carina! Tanto graziosa! E il Romelli|- Tanto carina! Tanto graziosa! E il Romelli
novelle04_01_pirandello_f000176|tra i singhiozzi: — Impossibile! Impossibile! Tu non puoi comprendere… Il pudore! La santità della casa! Lo Spina allora si volgeva al padre.|tra i singhiozzi: - Impossibile! Impossibile! Tu non puoi comprendere Il pudore! La santità della casa! Lo Spina allora si volgeva al padre.
novelle04_01_pirandello_f000177|Nella chiara sera di maggio, presso le acque del fiume che pareva ritenessero ancora la luce del giorno sparito|Nella chiara sera di maggio, presso le acque del fiume che pareva ritenessero ancora la luce del giorno sparito
novelle04_01_pirandello_f000178|si distinguevano con precisione tutti i gesti e anche i tratti del volto di quei tre uomini agitati.|si distinguevano con precisione tutti i gesti e anche i tratti del volto di quei tre uomini agitati.
novelle04_01_pirandello_f000179|Lo Spina voleva ora convincere il padre del torto del Romelli, che seguitava ad asciugarsi il volto in disparte.|Lo Spina voleva ora convincere il padre del torto del Romelli, che seguitava ad asciugarsi il volto in disparte.
novelle04_01_pirandello_f000180|Il padre stava a guardar lo Spina con occhi sbarrati, feroci;|Il padre stava a guardar lo Spina con occhi sbarrati, feroci;
novelle04_01_pirandello_f000181|all’improvviso lo afferrava per il bavero della giacca, gli dava un poderoso scrollone e lo mandava a schizzare lontano;|allimprovviso lo afferrava per il bavero della giacca, gli dava un poderoso scrollone e lo mandava a schizzare lontano;
novelle04_01_pirandello_f000182|poi, balzando sul parapetto dell’argine gridava con le braccia levate, enorme: — Ecco, si fa cosí! E giú, nel fiume. Un tonfo.|poi, balzando sul parapetto dellargine gridava con le braccia levate, enorme: - Ecco, si fa cosí! E giú, nel fiume. Un tonfo.
novelle04_01_pirandello_f000183|Due gridi, e un terzo grido, da lontano, più acuto, del figlio che non poteva accorrere, con le gambe quasi stroncate dal terrore.|Due gridi, e un terzo grido, da lontano, più acuto, del figlio che non poteva accorrere, con le gambe quasi stroncate dal terrore.
novelle04_02_pirandello_f000001|Novelle per un anno di luigi Pirandello|Novelle per un anno di luigi Pirandello
novelle04_02_pirandello_f000002|LA CASSA RIPOSTA  Quando il biroccino fu sotto la chiesina di San Biagio lungo lo stradone|LA CASSA RIPOSTA  Quando il biroccino fu sotto la chiesina di San Biagio lungo lo stradone
novelle04_02_pirandello_f000003|il Mèndola, di ritorno dal podere|il Mèndola, di ritorno dal podere
novelle04_02_pirandello_f000004|pensò di salire al cimitero sul poggio a veder che cosa ci fosse di vero nelle lagnanze rivolte al Municipio per quel custode Nocio Pàmpina, detto Sacramento.|pensò di salire al cimitero sul poggio a veder che cosa ci fosse di vero nelle lagnanze rivolte al Municipio per quel custode Nocio Pàmpina, detto Sacramento.
novelle04_02_pirandello_f000005|Assessore comunale da circa un anno, Nino Mèndola, proprio dal giorno che aveva assunto la carica, non stava più bene. Soffriva di capogiri.|Assessore comunale da circa un anno, Nino Mèndola, proprio dal giorno che aveva assunto la carica, non stava più bene. Soffriva di capogiri.
novelle04_02_pirandello_f000006|Senza volerlo confessare a se stesso, temeva d’esser colpito da un giorno all’altro d’apoplessia: male|Senza volerlo confessare a se stesso, temeva desser colpito da un giorno allaltro dapoplessia: male
novelle04_02_pirandello_f000007|di cui erano morti tutti i suoi, immaturamente.|di cui erano morti tutti i suoi, immaturamente.
novelle04_02_pirandello_f000008|Era perciò sempre di pessimo umore;|Era perciò sempre di pessimo umore;
novelle04_02_pirandello_f000009|e ne sapeva qualche cosa quel suo cavalluccio attaccato al biroccino.|e ne sapeva qualche cosa quel suo cavalluccio attaccato al biroccino.
novelle04_02_pirandello_f000010|Ma tutta quella giornata, in campagna, s’era sentito bene.|Ma tutta quella giornata, in campagna, sera sentito bene.
novelle04_02_pirandello_f000011|Il moto, lo svago… E, per bravar la paura segreta, aveva deciso lí per lí di fare quell’ispezione al cimitero|Il moto, lo svago E, per bravar la paura segreta, aveva deciso lí per lí di fare quellispezione al cimitero
novelle04_02_pirandello_f000012|promessa ai colleghi della Giunta e rimandata per tanti giorni.|promessa ai colleghi della Giunta e rimandata per tanti giorni.
novelle04_02_pirandello_f000013|«Non bastano i vivi», pensava, salendo al poggio, «danno da fare anche i morti in questo porco paese.|Non bastano i vivi, pensava, salendo al poggio, danno da fare anche i morti in questo porco paese.
novelle04_02_pirandello_f000014|Ma già, sono sempre quelli, i vivi, rottorio! Sanno un corno i morti, se son guardati bene o male.|Ma già, sono sempre quelli, i vivi, rottorio! Sanno un corno i morti, se son guardati bene o male.
novelle04_02_pirandello_f000015|Forse, non dico di no: pensare che da morti saremo trattati male|Forse, non dico di no: pensare che da morti saremo trattati male
novelle04_02_pirandello_f000016|affidati alla custodia di Pàmpina, stolido e ubriacone, può far dispiacere… Basta; adesso vedrò. » Tutte calunnie.|affidati alla custodia di Pàmpina, stolido e ubriacone, può far dispiacere Basta; adesso vedrò.  Tutte calunnie.
novelle04_02_pirandello_f000017|Come custode di cimitero, Nocio Pàmpina, detto Sacramento, era l’ideale.|Come custode di cimitero, Nocio Pàmpina, detto Sacramento, era lideale.
novelle04_02_pirandello_f000018|Già una larva, che lo portava via il fiato; e certi occhi chiari, spenti; una vocina di zanzara.|Già una larva, che lo portava via il fiato; e certi occhi chiari, spenti; una vocina di zanzara.
novelle04_02_pirandello_f000019|Pareva proprio un morto uscito di sotterra per attendere, cosí come poteva, alle faccenduole di casa. Che c’era da fare poi?|Pareva proprio un morto uscito di sotterra per attendere, cosí come poteva, alle faccenduole di casa. Che cera da fare poi?
novelle04_02_pirandello_f000020|Tutta gente dabbene, lí – ormai – e tranquilla. Le foglie, sí.|Tutta gente dabbene, lí - ormai - e tranquilla. Le foglie, sí.
novelle04_02_pirandello_f000021|Qualche foglia caduta dalle siepi ingombrava i vialetti.|Qualche foglia caduta dalle siepi ingombrava i vialetti.
novelle04_02_pirandello_f000022|Qualche sterpo era cresciuto qua e là.|Qualche sterpo era cresciuto qua e là.
novelle04_02_pirandello_f000023|E i passeri monellacci, ignorando che lo stil lapidario non vuole interpunzioni|E i passeri monellacci, ignorando che lo stil lapidario non vuole interpunzioni
novelle04_02_pirandello_f000024|avevano seminato con le loro cacatine tra le tante virtú di cui erano ricche le iscrizioni di quelle pietre tombali|avevano seminato con le loro cacatine tra le tante virtú di cui erano ricche le iscrizioni di quelle pietre tombali
novelle04_02_pirandello_f000025|troppe virgole forse e troppi punti ammirativi. Piccolezze.|troppe virgole forse e troppi punti ammirativi. Piccolezze.
novelle04_02_pirandello_f000026|Se non che, entrando nel bugigattolo del custode a destra del cancello, il Mèndola restò: — E quella lí?|Se non che, entrando nel bugigattolo del custode a destra del cancello, il Mèndola restò: - E quella lí?
novelle04_02_pirandello_f000027|Nocio Pàmpina, detto Sacramento, aprí le labbra squallide a un’ombra di sorriso e bisbigliò: — Cassa da morto, Eccellenza.|Nocio Pàmpina, detto Sacramento, aprí le labbra squallide a unombra di sorriso e bisbigliò: - Cassa da morto, Eccellenza.
novelle04_02_pirandello_f000028|Era difatti una bellissima cassa da morto.|Era difatti una bellissima cassa da morto.
novelle04_02_pirandello_f000029|Lustra, di castagno, con borchie e dorature. Fatta proprio senza risparmio.|Lustra, di castagno, con borchie e dorature. Fatta proprio senza risparmio.
novelle04_02_pirandello_f000030|Là, quasi in mezzo alla stanzetta. — Grazie; la vedo, — riprese il Mèndola. — Dico, perché la tieni lí?|Là, quasi in mezzo alla stanzetta. - Grazie; la vedo, - riprese il Mèndola. - Dico, perché la tieni lí?
novelle04_02_pirandello_f000031|— È del cavalier Piccarone, Eccellenza. — Piccarone? E perché?|- È del cavalier Piccarone, Eccellenza. - Piccarone? E perché?
novelle04_02_pirandello_f000032|Non è mica morto! — No no, Eccellenza! Non sia mai! — disse Pàmpina.|Non è mica morto! - No no, Eccellenza! Non sia mai! - disse Pàmpina.
novelle04_02_pirandello_f000033|— Ma Vossignoria saprà che il mese scorso gli morí la moglie, povero galantuomo. — E con ciò?|- Ma Vossignoria saprà che il mese scorso gli morí la moglie, povero galantuomo. - E con ciò?
novelle04_02_pirandello_f000034|— La accompagnò fino qua, a piedi; attempatello com’è. Sissignore.|- La accompagnò fino qua, a piedi; attempatello comè. Sissignore.
novelle04_02_pirandello_f000035|Poi mi chiamò, dice: «Senti, Sacramento.|Poi mi chiamò, dice: Senti, Sacramento.
novelle04_02_pirandello_f000036|Non scappa una mese, avrai anche me».|Non scappa una mese, avrai anche me.
novelle04_02_pirandello_f000037|«Ma che dice Vossignoria!» gli risposi. Ma lui: «Stà zitto», dice. «Senti.|Ma che dice Vossignoria! gli risposi. Ma lui: Stà zitto, dice. Senti.
novelle04_02_pirandello_f000038|Questa cassa, figliuolo mio, mi costa più di vent’onze. Bella, la vedi.|Questa cassa, figliuolo mio, mi costa più di ventonze. Bella, la vedi.
