novelle01_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle01_01_pirandello_f000154|Conoscendo la chiusa, dura ostinazione di lui, non aveva insistito.|Conoscendo la chiusa, dura ostinazione di lui, non aveva insistito.
novelle01_01_pirandello_f000155|Ma, intanto, non si sentiva di durare in quella tristezza soffocante.|Ma, intanto, non si sentiva di durare in quella tristezza soffocante.
novelle01_01_pirandello_f000156|Egli raddoppiava di giorno in giorno i guadagni della professione; la circondava d’agi;|Egli raddoppiava di giorno in giorno i guadagni della professione; la circondava dagi;
novelle01_01_pirandello_f000157|aveva voluto che smettesse di dar lezioni.|aveva voluto che smettesse di dar lezioni.
novelle01_01_pirandello_f000158|In quell’ozio forzato, che la avviliva, aveva allora accolto, malauguratamente|In quellozio forzato, che la avviliva, aveva allora accolto, malauguratamente
novelle01_01_pirandello_f000159|un pensiero che, dapprincipio, quasi l’aveva fatta ridere: «Se trovassi marito!».|un pensiero che, dapprincipio, quasi laveva fatta ridere: Se trovassi marito!.
novelle01_01_pirandello_f000160|Ma aveva già trentanove anni, e poi con quel corpo… oh via! – avrebbe dovuto fabbricarselo apposta, un marito.|Ma aveva già trentanove anni, e poi con quel corpo oh via! - avrebbe dovuto fabbricarselo apposta, un marito.
novelle01_01_pirandello_f000161|Eppure, sarebbe stato l’unico mezzo per liberar sé e il fratello da quell’opprimente debito di gratitudine.|Eppure, sarebbe stato lunico mezzo per liberar sé e il fratello da quellopprimente debito di gratitudine.
novelle01_01_pirandello_f000162|Quasi senza volerlo, s’era messa allora a curare insolitamente la persona, assumendo una cert’aria di nubile che prima non s’era mai data.|Quasi senza volerlo, sera messa allora a curare insolitamente la persona, assumendo una certaria di nubile che prima non sera mai data.
novelle01_01_pirandello_f000163|Quei due o tre che un tempo l’avevano chiesta in matrimonio, avevano ormai moglie e figliuoli.|Quei due o tre che un tempo lavevano chiesta in matrimonio, avevano ormai moglie e figliuoli.
novelle01_01_pirandello_f000164|Prima, non se n’era mai curata;|Prima, non se nera mai curata;
novelle01_01_pirandello_f000165|ora, a ripensarci, ne provava dispetto;|ora, a ripensarci, ne provava dispetto;
novelle01_01_pirandello_f000166|provava invidia di tante sue amiche che erano riuscite a procurarsi uno stato.|provava invidia di tante sue amiche che erano riuscite a procurarsi uno stato.
novelle01_01_pirandello_f000167|Lei sola era rimasta cosí… Ma forse era in tempo ancora: chi sa?|Lei sola era rimasta cosí Ma forse era in tempo ancora: chi sa?
novelle01_01_pirandello_f000168|Doveva proprio chiudersi cosí la sua vita sempre attiva? in quel vuoto?|Doveva proprio chiudersi cosí la sua vita sempre attiva? in quel vuoto?
novelle01_01_pirandello_f000169|doveva spegnersi cosí quella fiamma vigile del suo spirito appassionato? in quell’ombra?|doveva spegnersi cosí quella fiamma vigile del suo spirito appassionato? in quellombra?
novelle01_01_pirandello_f000170|E un profondo rammarico l’aveva invasa, inasprito talvolta da certe smanie|E un profondo rammarico laveva invasa, inasprito talvolta da certe smanie
novelle01_01_pirandello_f000171|che alteravano le sue grazie spontanee, il suono delle sue parole, delle sue risa.|che alteravano le sue grazie spontanee, il suono delle sue parole, delle sue risa.
novelle01_01_pirandello_f000172|Era divenuta pungente, quasi aggressiva nei discorsi.|Era divenuta pungente, quasi aggressiva nei discorsi.
novelle01_01_pirandello_f000173|Si rendeva conto lei stessa del cangiamento della propria indole;|Si rendeva conto lei stessa del cangiamento della propria indole;
novelle01_01_pirandello_f000174|provava in certi momenti quasi odio per se stessa, repulsione per quel suo corpo vigoroso|provava in certi momenti quasi odio per se stessa, repulsione per quel suo corpo vigoroso
novelle01_01_pirandello_f000175|ribrezzo dei desiderii insospettati in cui esso, ora, all’improvviso, le s’accendeva turbandola profondamente.|ribrezzo dei desiderii insospettati in cui esso, ora, allimprovviso, le saccendeva turbandola profondamente.
novelle01_01_pirandello_f000176|Il fratello, intanto, coi risparmii, aveva di recente acquistato un podere e vi aveva fatto costruire un bel villino.|Il fratello, intanto, coi risparmii, aveva di recente acquistato un podere e vi aveva fatto costruire un bel villino.
novelle01_01_pirandello_f000177|Spinta da lui, vi era andata dapprima per un mese in villeggiatura;|Spinta da lui, vi era andata dapprima per un mese in villeggiatura;
novelle01_01_pirandello_f000178|poi, riflettendo che il fratello aveva forse acquistato quel podere per sbarazzarsi di tanto in tanto di lei|poi, riflettendo che il fratello aveva forse acquistato quel podere per sbarazzarsi di tanto in tanto di lei
novelle01_01_pirandello_f000179|aveva deliberato di ritirarsi colà per sempre.|aveva deliberato di ritirarsi colà per sempre.
novelle01_01_pirandello_f000180|Cosí, lo avrebbe lasciato libero del tutto: non gli avrebbe più dato la pena della sua compagnia, della sua vista|Cosí, lo avrebbe lasciato libero del tutto: non gli avrebbe più dato la pena della sua compagnia, della sua vista
novelle01_01_pirandello_f000181|e anche lei a poco a poco, là, si sarebbe tolta quella strana idea dal capo, di trovar marito all’età sua.|e anche lei a poco a poco, là, si sarebbe tolta quella strana idea dal capo, di trovar marito alletà sua.
novelle01_01_pirandello_f000182|I primi giorni eran trascorsi bene, e aveva creduto che le sarebbe stato facile seguitare cosí.|I primi giorni eran trascorsi bene, e aveva creduto che le sarebbe stato facile seguitare cosí.
novelle01_01_pirandello_f000183|Aveva già preso l’abitudine di levarsi ogni giorno all’alba e di fare una lunga passeggiata per i campi|Aveva già preso labitudine di levarsi ogni giorno allalba e di fare una lunga passeggiata per i campi
novelle01_01_pirandello_f000184|fermandosi di tratto in tratto, incantata|fermandosi di tratto in tratto, incantata
novelle01_01_pirandello_f000185|ora per ascoltare nell’attonito silenzio dei piani, ove qualche filo d’erba vicino abbrividiva alla frescura dell’aria|ora per ascoltare nellattonito silenzio dei piani, ove qualche filo derba vicino abbrividiva alla frescura dellaria
novelle01_01_pirandello_f000186|il canto dei galli, che si chiamavano da un’aja all’altra;|il canto dei galli, che si chiamavano da unaja allaltra;
novelle01_01_pirandello_f000187|ora per ammirare qualche masso tigrato di gromme verdi, o il velluto del lichene sul vecchio tronco stravolto di qualche olivo saraceno.|ora per ammirare qualche masso tigrato di gromme verdi, o il velluto del lichene sul vecchio tronco stravolto di qualche olivo saraceno.
novelle01_01_pirandello_f000188|Ah, lí, cosí vicina alla terra, si sarebbe presto rifatta un’altr’anima, un altro modo di pensare e di sentire;|Ah, lí, cosí vicina alla terra, si sarebbe presto rifatta unaltranima, un altro modo di pensare e di sentire;
novelle01_01_pirandello_f000189|sarebbe divenuta come quella buona moglie del mezzadro che si mostrava cosí lieta di tenerle compagnia e che già le aveva insegnato tante cose della campagna|sarebbe divenuta come quella buona moglie del mezzadro che si mostrava cosí lieta di tenerle compagnia e che già le aveva insegnato tante cose della campagna
novelle01_01_pirandello_f000190|tante cose pur cosí semplici della vita e che ne rivelano tuttavia un nuovo senso profondo, insospettato.|tante cose pur cosí semplici della vita e che ne rivelano tuttavia un nuovo senso profondo, insospettato.
novelle01_01_pirandello_f000191|Il mezzadro, invece, era insoffribile: si vantava d’aver idee larghe, lui: aveva girato il mondo, lui;|Il mezzadro, invece, era insoffribile: si vantava daver idee larghe, lui: aveva girato il mondo, lui;
novelle01_01_pirandello_f000192|era stato in America, otto anni a Benossarie;|era stato in America, otto anni a Benossarie;
novelle01_01_pirandello_f000193|e non voleva che il suo unico figliuolo, Gerlando, fosse un vile zappaterra.|e non voleva che il suo unico figliuolo, Gerlando, fosse un vile zappaterra.
novelle01_01_pirandello_f000194|Da tredici anni, pertanto, lo manteneva alle scuole;|Da tredici anni, pertanto, lo manteneva alle scuole;
novelle01_01_pirandello_f000195|voleva dargli «un po’ di lettera», diceva, per poi spedirlo in America, là, nel gran paese, dove senza dubbio avrebbe fatto fortuna.|voleva dargli un po di lettera, diceva, per poi spedirlo in America, là, nel gran paese, dove senza dubbio avrebbe fatto fortuna.
novelle01_01_pirandello_f000196|Gerlando aveva diciannove anni e in tredici di scuola era arrivato appena alla terza tecnica.|Gerlando aveva diciannove anni e in tredici di scuola era arrivato appena alla terza tecnica.
novelle01_01_pirandello_f000197|Era un ragazzone rude, tutto d’un pezzo.|Era un ragazzone rude, tutto dun pezzo.
novelle01_01_pirandello_f000198|Quella fissazione del padre costituiva per lui un vero martirio.|Quella fissazione del padre costituiva per lui un vero martirio.
novelle01_01_pirandello_f000199|Praticando coi compagni di scuola, aveva preso, senza volere, una cert’aria di città, che però lo rendeva più goffo.|Praticando coi compagni di scuola, aveva preso, senza volere, una certaria di città, che però lo rendeva più goffo.
novelle01_01_pirandello_f000200|A forza d’acqua, ogni mattina, riusciva a rassettarsi i capelli ispidi, a tirarvi una riga da un lato;|A forza dacqua, ogni mattina, riusciva a rassettarsi i capelli ispidi, a tirarvi una riga da un lato;
novelle01_01_pirandello_f000201|ma poi quei capelli, rasciugati, gli si drizzavan compatti e irsuti di qua e di là, come se gli schizzassero dalla cute del cranio;|ma poi quei capelli, rasciugati, gli si drizzavan compatti e irsuti di qua e di là, come se gli schizzassero dalla cute del cranio;
novelle01_01_pirandello_f000202|anche le sopracciglia pareva gli schizzassero poco più giú dalla fronte bassa|anche le sopracciglia pareva gli schizzassero poco più giú dalla fronte bassa
novelle01_01_pirandello_f000203|e già dal labbro e dal mento cominciavano a schizzare i primi peli dei baffi e della barba, a cespuglietti.|e già dal labbro e dal mento cominciavano a schizzare i primi peli dei baffi e della barba, a cespuglietti.
novelle01_01_pirandello_f000204|Povero Gerlando! faceva compassione, cosí grosso, cosí duro, cosí ispido, con un libro aperto davanti.|Povero Gerlando! faceva compassione, cosí grosso, cosí duro, cosí ispido, con un libro aperto davanti.
novelle01_01_pirandello_f000205|Il padre doveva sudare una camicia, certe mattine, per scuoterlo dai saporiti sonni profondi|Il padre doveva sudare una camicia, certe mattine, per scuoterlo dai saporiti sonni profondi
novelle01_01_pirandello_f000206|di porcellone satollo e pago, e avviarlo ancora intontito e barcollante, con gli occhi imbambolati, alla vicina città; al suo martirio.|di porcellone satollo e pago, e avviarlo ancora intontito e barcollante, con gli occhi imbambolati, alla vicina città; al suo martirio.
novelle01_01_pirandello_f000207|Venuta in campagna la signorina, Gerlando le aveva fatto rivolgere dalla madre la preghiera di persuadere al padre che la smettesse di tormentarlo con questa scuola|Venuta in campagna la signorina, Gerlando le aveva fatto rivolgere dalla madre la preghiera di persuadere al padre che la smettesse di tormentarlo con questa scuola
novelle01_01_pirandello_f000208|con questa scuola, con questa scuola! Non ne poteva più! E difatti Eleonora s’era provata a intercedere;|con questa scuola, con questa scuola! Non ne poteva più! E difatti Eleonora sera provata a intercedere;
novelle01_01_pirandello_f000209|ma il mezzadro, — ah, nonononò — ossequio, rispetto, tutto il rispetto per la signorina;|ma il mezzadro, - ah, nonononò - ossequio, rispetto, tutto il rispetto per la signorina;
novelle01_01_pirandello_f000210|ma anche preghiera di non immischiarsi.|ma anche preghiera di non immischiarsi.
novelle01_01_pirandello_f000211|Ed allora essa, un po’ per pietà, un po’ per ridere, un po’ per darsi da fare|Ed allora essa, un po per pietà, un po per ridere, un po per darsi da fare
novelle01_01_pirandello_f000212|s’era messa ad ajutare quel povero giovanotto, fin dove poteva.|sera messa ad ajutare quel povero giovanotto, fin dove poteva.
novelle01_01_pirandello_f000213|Lo faceva, ogni dopo pranzo, venir su coi libri e i quaderni della scuola.|Lo faceva, ogni dopo pranzo, venir su coi libri e i quaderni della scuola.
novelle01_01_pirandello_f000214|Egli saliva impacciato e vergognoso|Egli saliva impacciato e vergognoso
novelle01_01_pirandello_f000215|perché s’accorgeva che la padrona prendeva a goderselo per la sua balordaggine,|perché saccorgeva che la padrona prendeva a goderselo per la sua balordaggine,
novelle01_01_pirandello_f000216|per la sua durezza di mente; ma che poteva farci? il padre voleva cosí. Per lo studio, eh, sí: bestia;|per la sua durezza di mente; ma che poteva farci? il padre voleva cosí. Per lo studio, eh, sí: bestia;
novelle01_01_pirandello_f000217|non aveva difficoltà a riconoscerlo;|non aveva difficoltà a riconoscerlo;
novelle01_01_pirandello_f000218|ma se si fosse trattato d’atterrare un albero, un bue, eh perbacco… – e Gerlando mostrava le braccia nerborute|ma se si fosse trattato datterrare un albero, un bue, eh perbacco - e Gerlando mostrava le braccia nerborute
novelle01_01_pirandello_f000219|con certi occhi teneri e un sorriso di denti bianchi e forti… Improvvisamente,|con certi occhi teneri e un sorriso di denti bianchi e forti Improvvisamente,
novelle01_01_pirandello_f000220|da un giorno all’altro, ella aveva troncato quelle lezioni; non aveva più voluto vederlo;|da un giorno allaltro, ella aveva troncato quelle lezioni; non aveva più voluto vederlo;
novelle01_01_pirandello_f000221|s’era fatto portare dalla città il pianoforte e per parecchi giorni s’era chiusa nella villa a sonare, a cantare, a leggere, smaniosamente.|sera fatto portare dalla città il pianoforte e per parecchi giorni sera chiusa nella villa a sonare, a cantare, a leggere, smaniosamente.
