T60_WB_est,C50_WB_est,file
0.57375294,6.225904,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-33-01-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|52e08c25974a05ddbc94aadd72e18e90_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.57588995,6.4038835,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-32-12-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2ca94859d8db3bb7241ac7e1c5186c14_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6029763,5.831401,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-32-49-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|08bc9dd39eb92ca621ee57a3edc9eddb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6022662,5.676204,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-33-37-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|5f88310769940d3c67f17e7bc10d8e87_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6709961,6.4609017,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-32-06-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|6942ba9beaa5aaa4d30d7bca0577e2ae_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7648137,5.113708,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-32-42-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|0e58931910fdbf562aa042f2af99872b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.54630154,6.130523,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-35-39-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|9191a90073872230d36e6d315027f9fa_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.72340304,5.32035,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-33-48-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|d34f73a2c06c6578a22d152cc66122ac_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.53628963,5.0249753,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-35-17-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|4f4fddabce53c5672b5ec7978dd41c70_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.60020405,5.638084,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-36-00-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|0f247f7c4b3ed1409e7856f550369f0c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5576647,5.871449,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-34-46-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|98a17654b3ba49f8595cd99766c0e4b6_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6698999,6.1787148,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-34-03-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2e4f2ecc67036a5a0f5d8216b0e47505_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7124341,5.0624604,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-35-32-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|3042b56983a6cd4f0181fdd2b825a9f7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6184838,4.1901965,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-35-55-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|750c06b48c92f220301ba673dc74fbcb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6175977,5.82953,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-37-10-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|5f5fdc52b5691e4459cc06cf1a3ee836_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5126643,6.2729173,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-36-34-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2a5384e8f5fa993dc3ac7f9bc18d2f70_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.61933047,5.7808404,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-36-13-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|61bd57c76fa11909ea2de75eeda288d3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.63998634,4.908878,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-36-48-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b72434ceebbd7f009ed5d47b3df599ee_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.49505764,6.159295,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-36-59-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2682b7fd93813e08ab62b43ade8f32af_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5654617,5.049524,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-37-56-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|042cbe1a058b5f3e3748780905dee84b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.60494345,6.110141,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-37-25-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|06f9a12a96d7423b7d0cec967abc421d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7012799,3.996313,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-37-35-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|5fcdad43bfe5aeb1c4ac937a2886cb94_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.599677,5.2540965,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-38-39-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|a518f77055deb8d85b75dd765d7554ec_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.63047206,6.0767336,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-39-46-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|4ce1cb7a14f4f2382334e81fe2aa8ba6_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5798254,5.240045,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-38-07-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2b614d94ba8c8d60a5b427bf3c198738_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5832602,6.03277,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-38-23-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|7427cab04e106a7379dc91041d05e546_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.57675517,5.8556547,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-39-16-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|bdde29eb42d601d1c1290d8d69351aea_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.64478296,5.011215,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-39-05-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2297a74c78bf38b56cd5e415c86c0a21_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6931485,4.7502937,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-40-09-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|f6401bcd5be4194ed9ba58aa8b10feea_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5980472,6.266291,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-40-19-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|55abf5e58b832eff5f7f2f14d7511800_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.728633,3.4555764,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-40-29-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|ba6c08b9e5397dfcc4a3e08e724885d5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.53824496,6.032397,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-43-14-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|d5b25d4102384e1222fde74d33e6e50f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6270843,5.4316616,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-42-19-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b4f3ace58c195e1e8cf341f3a64b4af3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.65907764,4.8755746,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-43-51-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|2210e3679c60153608687542b781c56b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6264278,5.379046,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-43-03-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|e5fa25df1bc4a5b353e67e8ab3f497c0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6309886,5.1916776,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-41-40-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b57c79f8e044733460a4b505524c342a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.567986,6.7760844,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-44-04-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|122d925dbda34810d880220193e58134_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7761398,4.799853,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-41-26-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b386adabc3cefb00d24736cb0ccaae4b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5901144,6.026675,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-44-11-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|c54b66a6050d9874969c88b7b522d6c1_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.63315225,5.6495185,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-44-42-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|f791338e7b93f8eef81fc7d4284b967e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5887788,5.5036182,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-45-44-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|93473aab5918e1dfc21efa9b71d9c3b2_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6651245,6.204582,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-46-00-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|67136ffad4c584f15ab30c245261f4e4_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.63616765,6.431113,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-45-15-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b353e68b994b8f1880500137c43996d0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5351764,6.25535,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-46-27-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|bcc892b99e1dbb0191af86ed8b8b6947_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5735342,5.7519,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-46-16-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|80936a3e4e2d43b34893461db2193eaf_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5725874,5.2941365,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-45-10-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|87eb6342b76b0480a7720e4d057acf9c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6214457,5.328018,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-49-07-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|0a61e80893303ecc276b3ea5bb3c8510_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.58227,5.2078037,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-47-07-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|c53386f201e441952c0516c332c71b31_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5685957,5.5132318,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-47-39-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|1f63f6efb3b7b8729bce247fdd0e58cf_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5980031,6.0605125,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-47-58-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|c42cda1a86f4114adc6b195b966fd195_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.50781596,6.793613,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-47-27-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|90db9438665812500cc003629c3d6334_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7259457,5.409205,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-49-52-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|b1399a2070fde7d57f82596a9bb5e2b0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.64503515,6.662722,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-46-59-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|43d655a0f3c47531be349cb4c7df5480_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6877418,5.657462,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-18-15-49-00-mic-2_Realtek_High_Definiti_train_16k.wav|None|None|226ddb7b25fde8d04f34052debe704b5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4336288,10.640994,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-34-20-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|7b2c5213fc00fe15c746295273124727_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.49149895,10.524669,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-33-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f2ecbad830736102168acce9fde0da21_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.46658653,10.659065,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-33-55-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|2b9099ae9ddd5c49acbf0c0e6faa5161_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.46297872,10.350643,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-35-05-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|889882e572224d7aa7bf07f4793229d7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42446327,10.164284,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-34-53-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|151c1677ac8436d81fa6c31049279729_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4511392,11.089256,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-36-29-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|9a7205af397d9ad43d564d23dabe130a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.44707286,11.019644,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-34-11-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|d882925955eabbbcdbeebae4d34c67a4_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4609437,11.760304,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-19-10-34-45-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|bf52f7c1ede36acf083584ec6f98a9d1_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
