novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_01_pirandello_f000152|— Si figuri dopo tanti secoli, come ridotto… Forse qualche topo… Via, è da ridere… è da ridere, non è vero, signori?|- Si figuri dopo tanti secoli, come ridotto Forse qualche topo Via, è da ridere è da ridere, non è vero, signori?
novelle08_01_pirandello_f000153|E rise: lui sí, rise, e seguitò anche a ridere il dottor Sandrocca che rideva sempre;|E rise: lui sí, rise, e seguitò anche a ridere il dottor Sandrocca che rideva sempre;
novelle08_01_pirandello_f000154|ma non risero gli altri, né mostrarono di gradir la proposta di fare colazione là nella macchia del Conventino.|ma non risero gli altri, né mostrarono di gradir la proposta di fare colazione là nella macchia del Conventino.
novelle08_01_pirandello_f000155|Quanto al senatore, voltò le spalle, sdegnato, e andò a sdrajarsi su la sedia di giunco sotto il faggio.|Quanto al senatore, voltò le spalle, sdegnato, e andò a sdrajarsi su la sedia di giunco sotto il faggio.
novelle08_01_pirandello_f000156|In quella, sopravvenne frettolosa e con insolita energia, quantunque una gamba, forse per la sovreccitazione|In quella, sopravvenne frettolosa e con insolita energia, quantunque una gamba, forse per la sovreccitazione
novelle08_01_pirandello_f000157|le si fosse come indurita, la vecchia signora Gilli in cerca dell’albergatore.|le si fosse come indurita, la vecchia signora Gilli in cerca dellalbergatore.
novelle08_01_pirandello_f000158|Non le garbava per nientissimo affatto, a lei, per nientissimo affatto le garbava quella dichiarazione dell’illustre signor senatore|Non le garbava per nientissimo affatto, a lei, per nientissimo affatto le garbava quella dichiarazione dellillustre signor senatore
novelle08_01_pirandello_f000159|la quale aveva tutta l’aria d’esser fatta per non danneggiare l’albergatore.|la quale aveva tutta laria desser fatta per non danneggiare lalbergatore.
novelle08_01_pirandello_f000160|Ma che crisi isterica d’Egitto, se la sua figliuola non aveva mai e poi mai sofferto di mal di madre?|Ma che crisi isterica dEgitto, se la sua figliuola non aveva mai e poi mai sofferto di mal di madre?
novelle08_01_pirandello_f000161|Si fa presto a dire! Poi la taccia rimane; e commenti e malignazioni. No, no.|Si fa presto a dire! Poi la taccia rimane; e commenti e malignazioni. No, no.
novelle08_01_pirandello_f000162|Le cose a posto! Voleva le cose a posto, la signora Gilli;|Le cose a posto! Voleva le cose a posto, la signora Gilli;
novelle08_01_pirandello_f000163|che tutti cioè sapessero quel che era accaduto;|che tutti cioè sapessero quel che era accaduto;
novelle08_01_pirandello_f000164|poi saldare il conto e andar subito via: subito, perché la sua povera figliuola tremava ancora come una foglia|poi saldare il conto e andar subito via: subito, perché la sua povera figliuola tremava ancora come una foglia
novelle08_01_pirandello_f000165|dallo spavento, e diceva che sarebbe morta a rimanere ancora lí, anche per una notte sola.|dallo spavento, e diceva che sarebbe morta a rimanere ancora lí, anche per una notte sola.
novelle08_01_pirandello_f000166|E la signora Gilli prese quindi a raccontare che la povera Niní aveva proprio sentito sonar l’organo nella chiesetta del Conventino.|E la signora Gilli prese quindi a raccontare che la povera Niní aveva proprio sentito sonar lorgano nella chiesetta del Conventino.
novelle08_01_pirandello_f000167|— Udite? udite? — esclamò allora, trionfante, Dionisio Vernoni.|- Udite? udite? - esclamò allora, trionfante, Dionisio Vernoni.
novelle08_01_pirandello_f000168|La vecchia signora s’arrestò, come intronata, a guardarlo e gli domandò: — Ma come? lei… Come l’ha saputo lei?|La vecchia signora sarrestò, come intronata, a guardarlo e gli domandò: - Ma come? lei Come lha saputo lei?
novelle08_01_pirandello_f000169|E il Vernoni: — Non l’ho saputo;|E il Vernoni: - Non lho saputo;
novelle08_01_pirandello_f000170|l’ho supposto, signora! N’ero certo; più che certo;|lho supposto, signora! Nero certo; più che certo;
novelle08_01_pirandello_f000171|perché ho sentito anch’io! Sgomenta e pur lieta, la signora Gilli batté le mani, esclamando: — Vedono dunque?|perché ho sentito anchio! Sgomenta e pur lieta, la signora Gilli batté le mani, esclamando: - Vedono dunque?
novelle08_01_pirandello_f000172|E mica il signore qua può soffrire di mal di madre… direi…|E mica il signore qua può soffrire di mal di madre direi
novelle08_01_pirandello_f000173|Dionisio Vernoni non diede tempo agli altri di sorridere di questa considerazione; incalzò:|Dionisio Vernoni non diede tempo agli altri di sorridere di questa considerazione; incalzò:
novelle08_01_pirandello_f000174|— Organo e arpe?|- Organo e arpe?
novelle08_01_pirandello_f000175|— Arpe? Arpe, non so, — rispose quella, atterrita dal modo con cui il Vernoni la guardava.|- Arpe? Arpe, non so, - rispose quella, atterrita dal modo con cui il Vernoni la guardava.
novelle08_01_pirandello_f000176|— Dice organo Niní, e dice che ne rimase meravigliata dapprima… meravigliata che qualcuno si fosse recato a sonare cosí per tempo là|- Dice organo Niní, e dice che ne rimase meravigliata dapprima meravigliata che qualcuno si fosse recato a sonare cosí per tempo là
novelle08_01_pirandello_f000177|in quella chiesetta abbandonata.|in quella chiesetta abbandonata.
novelle08_01_pirandello_f000178|Non sospettò proprio nulla di straordinario;|Non sospettò proprio nulla di straordinario;
novelle08_01_pirandello_f000179|tanto è vero che s’accostò per vedere… e allora… io non so|tanto è vero che saccostò per vedere e allora io non so
novelle08_01_pirandello_f000180|non so precisamente che cosa abbia veduto… non lo lascia intender bene… dice frati… dice processione… candele accese…|non so precisamente che cosa abbia veduto non lo lascia intender bene dice frati dice processione candele accese
novelle08_01_pirandello_f000181|La vecchia signora Gilli lasciò in sospeso il discorso|La vecchia signora Gilli lasciò in sospeso il discorso
novelle08_01_pirandello_f000182|chiamata in fretta da una cameriera, per una nuova convulsione di Niní.|chiamata in fretta da una cameriera, per una nuova convulsione di Niní.
novelle08_01_pirandello_f000183|E allora venne il momento del professor Dionisio Vernoni, a cui tutti istintivamente si rivolsero.|E allora venne il momento del professor Dionisio Vernoni, a cui tutti istintivamente si rivolsero.
novelle08_01_pirandello_f000184|E il professor Dionisio Vernoni attaccò subito col suo solito fervore;|E il professor Dionisio Vernoni attaccò subito col suo solito fervore;
novelle08_01_pirandello_f000185|e cominciò a parlare di occultismo e di medianismo, di telepatia e di premonizioni|e cominciò a parlare di occultismo e di medianismo, di telepatia e di premonizioni
novelle08_01_pirandello_f000186|di apporti e di materializzazioni:|di apporti e di materializzazioni:
novelle08_01_pirandello_f000187|e agli occhi de’ suoi ascoltatori sbalorditi popolò di meraviglie|e agli occhi de suoi ascoltatori sbalorditi popolò di meraviglie
novelle08_01_pirandello_f000188|e di fantasime la terra che l’orgoglio umano imbecille ritiene abitata soltanto dagli uomini e da quelle poche bestie che l’uomo conosce e di cui si serve.|e di fantasime la terra che lorgoglio umano imbecille ritiene abitata soltanto dagli uomini e da quelle poche bestie che luomo conosce e di cui si serve.
novelle08_01_pirandello_f000189|Madornale errore! Vivono, vivono su la terra di vita naturale, naturalissima al pari della nostra|Madornale errore! Vivono, vivono su la terra di vita naturale, naturalissima al pari della nostra
novelle08_01_pirandello_f000190|altri esseri, di cui noi nello stato normale non possiamo avere, per difetto nostro, percezione;|altri esseri, di cui noi nello stato normale non possiamo avere, per difetto nostro, percezione;
novelle08_01_pirandello_f000191|ma che si rivelano a volte, in certe condizioni anormali, e ci riempiono di sgomento;|ma che si rivelano a volte, in certe condizioni anormali, e ci riempiono di sgomento;
novelle08_01_pirandello_f000192|esseri sovrumani, nel senso che sono oltre la nostra povera umanità|esseri sovrumani, nel senso che sono oltre la nostra povera umanità
novelle08_01_pirandello_f000193|ma naturali anch’essi, naturalissimi, soggetti ad altre leggi che noi ignoriamo|ma naturali anchessi, naturalissimi, soggetti ad altre leggi che noi ignoriamo
novelle08_01_pirandello_f000194|o meglio, che la nostra coscienza ignora, ma a cui forse inconsciamente obbediamo anche noi: abitanti della terra non umani|o meglio, che la nostra coscienza ignora, ma a cui forse inconsciamente obbediamo anche noi: abitanti della terra non umani
novelle08_01_pirandello_f000195|essenze elementari, spiriti della natura di tutti i generi, che vivono in mezzo a noi, e nelle rocce, e nei boschi|essenze elementari, spiriti della natura di tutti i generi, che vivono in mezzo a noi, e nelle rocce, e nei boschi
novelle08_01_pirandello_f000196|e nell’aria, e nell’acqua, e nel fuoco, invisibili, ma che tuttavia riescono talvolta a materializzarsi.|e nellaria, e nellacqua, e nel fuoco, invisibili, ma che tuttavia riescono talvolta a materializzarsi.
novelle08_01_pirandello_f000197|Stizzito che il senator Reda non entrasse a discutere con lui, per provocarlo, s’abbandonò apposta ai più fantastici voli|Stizzito che il senator Reda non entrasse a discutere con lui, per provocarlo, sabbandonò apposta ai più fantastici voli
novelle08_01_pirandello_f000198|alle più ardite supposizioni, alle più seducenti spiegazioni e, alla fine, proruppe in una carica a fondo contro la scienza positiva|alle più ardite supposizioni, alle più seducenti spiegazioni e, alla fine, proruppe in una carica a fondo contro la scienza positiva
novelle08_01_pirandello_f000199|contro certi cosí detti scienziati che non vedono una spanna oltre i loro nasi (ripeté quattro o cinque volte questa frase):|contro certi cosí detti scienziati che non vedono una spanna oltre i loro nasi ripeté quattro o cinque volte questa frase:
novelle08_01_pirandello_f000200|frigidi miopi presuntuosi, che vogliono costringere la natura ad assoggettarsi alle esperienze, ai calcoli dei loro gabinetti|frigidi miopi presuntuosi, che vogliono costringere la natura ad assoggettarsi alle esperienze, ai calcoli dei loro gabinetti
novelle08_01_pirandello_f000201|sotto il cilizio dei loro strumentucci e dei loro congegnucci miserabili.|sotto il cilizio dei loro strumentucci e dei loro congegnucci miserabili.
novelle08_01_pirandello_f000202|Il senatore Romualdo Reda, zitto.|Il senatore Romualdo Reda, zitto.
novelle08_01_pirandello_f000203|Lo Scamozzi, il Borisi, Miss Green, la signora Sandrocca|Lo Scamozzi, il Borisi, Miss Green, la signora Sandrocca
novelle08_01_pirandello_f000204|quasi sbigottiti dalla violenza aggressiva del Vernoni, allungavano di tratto in tratto uno sguardo a spiarlo.|quasi sbigottiti dalla violenza aggressiva del Vernoni, allungavano di tratto in tratto uno sguardo a spiarlo.
novelle08_01_pirandello_f000205|Zitto, impassibile, il senatore Romualdo Reda se ne stava disteso su la sedia a sdrajo|Zitto, impassibile, il senatore Romualdo Reda se ne stava disteso su la sedia a sdrajo
novelle08_01_pirandello_f000206|sotto il faggio, con gli occhi chiusi, come se dormisse.|sotto il faggio, con gli occhi chiusi, come se dormisse.
novelle08_01_pirandello_f000207|A un certo punto, quando parve a lui, si alzò e, senza dir nulla, senza guardar nessuno, con due dita inserite tra i bottoni del panciotto|A un certo punto, quando parve a lui, si alzò e, senza dir nulla, senza guardar nessuno, con due dita inserite tra i bottoni del panciotto
novelle08_01_pirandello_f000208|s’avviò tranquillo e grave, quantunque cosí piccolino, per il viottolo che conduceva alle macchie del Conventino.|savviò tranquillo e grave, quantunque cosí piccolino, per il viottolo che conduceva alle macchie del Conventino.
novelle08_01_pirandello_f000209|— Benedetto! — esclamò l’albergatore, mandandogli un bacio su la punta delle dita.|- Benedetto! - esclamò lalbergatore, mandandogli un bacio su la punta delle dita.
novelle08_01_pirandello_f000210|Poi, rivolto al Vernoni: — Lei, signor mio|Poi, rivolto al Vernoni: - Lei, signor mio
novelle08_01_pirandello_f000211|dica pure quel che vuole: è padrone! Ma guardi: la migliore risposta è quella lí! E indicò con la mano il senatore che scompariva pian piano|dica pure quel che vuole: è padrone! Ma guardi: la migliore risposta è quella lí! E indicò con la mano il senatore che scompariva pian piano
novelle08_01_pirandello_f000212|piccolino, sotto gli altissimi ippocàstani in discesa.|piccolino, sotto gli altissimi ippocàstani in discesa.
novelle08_01_pirandello_f000213|Capitulo Quattro  Quando, già a tarda sera, il professor Dionisio Vernoni e Torello Scamozzi|Capitulo Quattro  Quando, già a tarda sera, il professor Dionisio Vernoni e Torello Scamozzi
novelle08_01_pirandello_f000214|i quali cavallerescamente avevano voluto accompagnare fino alla stazione di Valdana le signore Gilli e a Valdana s’erano poi trattenuti tutta la giornata|i quali cavallerescamente avevano voluto accompagnare fino alla stazione di Valdana le signore Gilli e a Valdana serano poi trattenuti tutta la giornata
novelle08_01_pirandello_f000215|si ricondussero stanchi e affamati all’alberguccio, in vetta al monte|si ricondussero stanchi e affamati allalberguccio, in vetta al monte
novelle08_01_pirandello_f000216|vi trovarono tutti gli altri ospiti come smarriti in un silenzio d’infinita costernazione.|vi trovarono tutti gli altri ospiti come smarriti in un silenzio dinfinita costernazione.
novelle08_01_pirandello_f000217|Il senatore Romualdo Reda non era ancora ritornato dalle macchie del Conventino.|Il senatore Romualdo Reda non era ancora ritornato dalle macchie del Conventino.
