novelle05_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_01_pirandello_f000154|È nulla! E gli posò una mano sul petto che sussultava dai singhiozzi che non potevano rompergli dalla gola.|È nulla! E gli posò una mano sul petto che sussultava dai singhiozzi che non potevano rompergli dalla gola.
novelle05_01_pirandello_f000155|Soffocato, a un certo punto il Zarú scosse il capo rabbiosamente, poi alzò la mano, prese Neli per la nuca e l’attirò a sé: — Insieme|Soffocato, a un certo punto il Zarú scosse il capo rabbiosamente, poi alzò la mano, prese Neli per la nuca e lattirò a sé: - Insieme
novelle05_01_pirandello_f000156|noi, dovevamo sposare… — E insieme sposeremo, non dubitare! — disse Neli, levandogli la mano che gli s’era avvinghiata alla nuca.|noi, dovevamo sposare - E insieme sposeremo, non dubitare! - disse Neli, levandogli la mano che gli sera avvinghiata alla nuca.
novelle05_01_pirandello_f000157|Intanto il medico osservava il moribondo.|Intanto il medico osservava il moribondo.
novelle05_01_pirandello_f000158|Era chiaro: un caso di carbonchio.|Era chiaro: un caso di carbonchio.
novelle05_01_pirandello_f000159|— Dite un po’, non vi ricordate di qualche insetto che v’abbia pinzato?|- Dite un po, non vi ricordate di qualche insetto che vabbia pinzato?
novelle05_01_pirandello_f000160|— No, — fece col capo il Zarú. — Insetto? — domandò Saro.|- No, - fece col capo il Zarú. - Insetto? - domandò Saro.
novelle05_01_pirandello_f000161|Il medico spiegò, come poteva a quei due ignoranti, il male.|Il medico spiegò, come poteva a quei due ignoranti, il male.
novelle05_01_pirandello_f000162|Qualche bestia doveva esser morta in quei dintorni, di carbonchio.|Qualche bestia doveva esser morta in quei dintorni, di carbonchio.
novelle05_01_pirandello_f000163|Su la carogna, buttata in fondo a qualche burrone, chi sa quanti insetti s’erano posati;|Su la carogna, buttata in fondo a qualche burrone, chi sa quanti insetti serano posati;
novelle05_01_pirandello_f000164|qualcuno poi, volando, aveva potuto inoculare il male al Zarú, in quella stalla.|qualcuno poi, volando, aveva potuto inoculare il male al Zarú, in quella stalla.
novelle05_01_pirandello_f000165|Mentre il medico parlava cosí, il Zarú aveva voltato la faccia verso il muro.|Mentre il medico parlava cosí, il Zarú aveva voltato la faccia verso il muro.
novelle05_01_pirandello_f000166|Nessuno lo sapeva, e la morte intanto era lí, ancora;|Nessuno lo sapeva, e la morte intanto era lí, ancora;
novelle05_01_pirandello_f000167|cosí piccola, che si sarebbe appena potuta scorgere, se qualcuno ci avesse fatto caso.|cosí piccola, che si sarebbe appena potuta scorgere, se qualcuno ci avesse fatto caso.
novelle05_01_pirandello_f000168|C’era una mosca, lí sul muro, che pareva immobile;|Cera una mosca, lí sul muro, che pareva immobile;
novelle05_01_pirandello_f000169|ma, a guardarla bene, ora cacciava fuori la piccola proboscide e pompava|ma, a guardarla bene, ora cacciava fuori la piccola proboscide e pompava
novelle05_01_pirandello_f000170|ora si nettava celermente le due esili zampine anteriori, stropicciandole fra loro, come soddisfatta.|ora si nettava celermente le due esili zampine anteriori, stropicciandole fra loro, come soddisfatta.
novelle05_01_pirandello_f000171|Il Zarú la scorse e la fissò con gli occhi. Una mosca.|Il Zarú la scorse e la fissò con gli occhi. Una mosca.
novelle05_01_pirandello_f000172|Poteva essere stata quella o un’altra. Chi sa?|Poteva essere stata quella o unaltra. Chi sa?
novelle05_01_pirandello_f000173|Perché, ora, sentendo parlare il medico, gli pareva di ricordarsi.|Perché, ora, sentendo parlare il medico, gli pareva di ricordarsi.
novelle05_01_pirandello_f000174|Sí, il giorno avanti, quando s’era buttato lí a dormire|Sí, il giorno avanti, quando sera buttato lí a dormire
novelle05_01_pirandello_f000175|aspettando che i cugini finissero di smallare le mandorle del Lopes, una mosca gli aveva dato fastidio. Poteva esser questa?|aspettando che i cugini finissero di smallare le mandorle del Lopes, una mosca gli aveva dato fastidio. Poteva esser questa?
novelle05_01_pirandello_f000176|La vide a un tratto spiccare il volo e si voltò a seguirla con gli occhi.|La vide a un tratto spiccare il volo e si voltò a seguirla con gli occhi.
novelle05_01_pirandello_f000177|Ecco era andata a posarsi sulla guancia di Neli.|Ecco era andata a posarsi sulla guancia di Neli.
novelle05_01_pirandello_f000178|Dalla guancia, lieve lieve, essa ora scorreva in due tratti, sul mento, fino alla scalfittura del rasojo, e s’attaccava lí, vorace.|Dalla guancia, lieve lieve, essa ora scorreva in due tratti, sul mento, fino alla scalfittura del rasojo, e sattaccava lí, vorace.
novelle05_01_pirandello_f000179|Giurlannu Zarú stette a mirarla un pezzo, intento, assorto.|Giurlannu Zarú stette a mirarla un pezzo, intento, assorto.
novelle05_01_pirandello_f000180|Poi, tra l’affanno catarroso, domandò con una voce da caverna: — Una mosca, può essere?|Poi, tra laffanno catarroso, domandò con una voce da caverna: - Una mosca, può essere?
novelle05_01_pirandello_f000181|— Una mosca? E perché no? — rispose il medico.|- Una mosca? E perché no? - rispose il medico.
novelle05_01_pirandello_f000182|Giurlannu Zarú non disse altro: si rimise a mirare quella mosca che Neli,|Giurlannu Zarú non disse altro: si rimise a mirare quella mosca che Neli,
novelle05_01_pirandello_f000183|quasi imbalordito dalle parole del medico, non cacciava via.|quasi imbalordito dalle parole del medico, non cacciava via.
novelle05_01_pirandello_f000184|Egli, il Zarú, non badava più al discorso del medico, ma godeva che questi, parlando|Egli, il Zarú, non badava più al discorso del medico, ma godeva che questi, parlando
novelle05_01_pirandello_f000185|assorbisse cosí l’attenzione del cugino da farlo stare immobile come una statua|assorbisse cosí lattenzione del cugino da farlo stare immobile come una statua
novelle05_01_pirandello_f000186|da non fargli avvertire il fastidio di quella mosca lí sulla guancia.|da non fargli avvertire il fastidio di quella mosca lí sulla guancia.
novelle05_01_pirandello_f000187|Oh fosse la stessa! Allora sí, davvero, avrebbero sposato insieme! Una cupa invidia|Oh fosse la stessa! Allora sí, davvero, avrebbero sposato insieme! Una cupa invidia
novelle05_01_pirandello_f000188|una sorda gelosia feroce lo avevano preso di quel giovane cugino cosí bello e florido|una sorda gelosia feroce lo avevano preso di quel giovane cugino cosí bello e florido
novelle05_01_pirandello_f000189|per cui piena di promesse rimaneva la vita che a lui, ecco, veniva improvvisamente a mancare.|per cui piena di promesse rimaneva la vita che a lui, ecco, veniva improvvisamente a mancare.
novelle05_01_pirandello_f000190|A un tratto Neli, come se finalmente si sentisse pinzato, alzò una mano|A un tratto Neli, come se finalmente si sentisse pinzato, alzò una mano
novelle05_01_pirandello_f000191|cacciò via la mosca e con le dita cominciò a premersi il mento, sul taglietto.|cacciò via la mosca e con le dita cominciò a premersi il mento, sul taglietto.
novelle05_01_pirandello_f000192|Si voltò a Zarú che lo guardava e restò un po’ sconcertato vedendo che questi aveva aperto le labbra orrende, a un sorriso mostruoso.|Si voltò a Zarú che lo guardava e restò un po sconcertato vedendo che questi aveva aperto le labbra orrende, a un sorriso mostruoso.
novelle05_01_pirandello_f000193|Si guardarono un po’ cosí. Poi il Zarú disse, quasi senza volerlo: — La mosca.|Si guardarono un po cosí. Poi il Zarú disse, quasi senza volerlo: - La mosca.
novelle05_01_pirandello_f000194|Neli non comprese e chinò l’orecchio: — Che dici? — La mosca, — ripeté quello. — Che mosca? Dove?|Neli non comprese e chinò lorecchio: - Che dici? - La mosca, - ripeté quello. - Che mosca? Dove?
novelle05_01_pirandello_f000195|— chiese Neli, costernato, guardando il medico. — Lí, dove ti gratti. Lo so sicuro! — disse il Zarú.|- chiese Neli, costernato, guardando il medico. - Lí, dove ti gratti. Lo so sicuro! - disse il Zarú.
novelle05_01_pirandello_f000196|Neli mostrò al dottore la feritina sul mento: — Che ci ho? Mi prude.|Neli mostrò al dottore la feritina sul mento: - Che ci ho? Mi prude.
novelle05_01_pirandello_f000197|Il medico lo guardò, accigliato;|Il medico lo guardò, accigliato;
novelle05_01_pirandello_f000198|poi, come se volesse osservarlo meglio, lo condusse fuori della stalla. Saro li seguí. Che avvenne poi?|poi, come se volesse osservarlo meglio, lo condusse fuori della stalla. Saro li seguí. Che avvenne poi?
novelle05_01_pirandello_f000199|Giurlannu Zarú attese, attese a lungo, con un’ ansia che gl’irritava dentro tutte le viscere.|Giurlannu Zarú attese, attese a lungo, con un ansia che glirritava dentro tutte le viscere.
novelle05_01_pirandello_f000200|Udiva parlare, là fuori, confusamente.|Udiva parlare, là fuori, confusamente.
novelle05_01_pirandello_f000201|A un tratto, Saro rientrò di furia nella stalla, prese la mula e, senza neanche voltarsi a guardarlo|A un tratto, Saro rientrò di furia nella stalla, prese la mula e, senza neanche voltarsi a guardarlo
novelle05_01_pirandello_f000202|uscí, gemendo: — Ah, Neluccio mio! ah, Neluccio mio! Dunque, era vero?|uscí, gemendo: - Ah, Neluccio mio! ah, Neluccio mio! Dunque, era vero?
novelle05_01_pirandello_f000203|Ed ecco, lo abbandonavano lí, come un cane.|Ed ecco, lo abbandonavano lí, come un cane.
novelle05_01_pirandello_f000204|Provò a rizzarsi su un gomito, chiamò due volte: — Saro! Saro! Silenzio. Nessuno.|Provò a rizzarsi su un gomito, chiamò due volte: - Saro! Saro! Silenzio. Nessuno.
novelle05_01_pirandello_f000205|Non si resse più sul gomito, ricadde a giacere e si mise per un pezzo come a grufare|Non si resse più sul gomito, ricadde a giacere e si mise per un pezzo come a grufare
novelle05_01_pirandello_f000206|per non sentire il silenzio della campagna, che lo atterriva.|per non sentire il silenzio della campagna, che lo atterriva.
novelle05_01_pirandello_f000207|A un tratto gli nacque il dubbio che avesse sognato, che avesse fatto quel sogno cattivo, nella febbre;|A un tratto gli nacque il dubbio che avesse sognato, che avesse fatto quel sogno cattivo, nella febbre;
novelle05_01_pirandello_f000208|ma, nel rivoltarsi verso il muro, rivide la mosca, lí di nuovo. Eccola.|ma, nel rivoltarsi verso il muro, rivide la mosca, lí di nuovo. Eccola.
novelle05_01_pirandello_f000209|Ora cacciava fuori la piccola proboscide e pompava|Ora cacciava fuori la piccola proboscide e pompava
novelle05_01_pirandello_f000210|ora si nettava celermente le due esili zampine anteriori, stropicciandole fra loro, come soddisfatta.|ora si nettava celermente le due esili zampine anteriori, stropicciandole fra loro, come soddisfatta.
novelle05_02_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_02_pirandello_f000002|L’ERESIA CATARA|LERESIA CATARA
novelle05_02_pirandello_f000003|Bernardino Lamis, professore ordinario di storia delle religioni, socchiudendo gli occhi addogliati e|Bernardino Lamis, professore ordinario di storia delle religioni, socchiudendo gli occhi addogliati e
novelle05_02_pirandello_f000004|come soleva nelle più gravi occasioni, prendendosi il capo inteschiato tra le gracili mani tremolanti che pareva avessero in punta|come soleva nelle più gravi occasioni, prendendosi il capo inteschiato tra le gracili mani tremolanti che pareva avessero in punta
novelle05_02_pirandello_f000005|invece delle unghie, cinque rosee conchigliette lucenti|invece delle unghie, cinque rosee conchigliette lucenti
novelle05_02_pirandello_f000006|annunziò ai due soli alunni che seguivano con pertinace fedeltà il suo corso: — Diremo|annunziò ai due soli alunni che seguivano con pertinace fedeltà il suo corso: - Diremo
novelle05_02_pirandello_f000007|o signori, nella ventura lezione, dell’eresia catara.|o signori, nella ventura lezione, delleresia catara.
novelle05_02_pirandello_f000008|Uno de’ due studenti, il Ciotta – bruno ciociaretto di Guarcino|Uno de due studenti, il Ciotta - bruno ciociaretto di Guarcino
novelle05_02_pirandello_f000009|tozzo e solido – digrignò i denti con fiera gioja e si diede una violenta fregatina alle mani.|tozzo e solido - digrignò i denti con fiera gioja e si diede una violenta fregatina alle mani.
novelle05_02_pirandello_f000010|L’altro, il pallido Vannícoli, dai biondi capelli irti come fili di stoppia e dall’aria spirante, appuntí invece le labbra|Laltro, il pallido Vannícoli, dai biondi capelli irti come fili di stoppia e dallaria spirante, appuntí invece le labbra
novelle05_02_pirandello_f000011|rese più dolente che mai lo sguardo dei chiari occhi languidi e stette col naso come in punto a annusar qualche odore sgradevole|rese più dolente che mai lo sguardo dei chiari occhi languidi e stette col naso come in punto a annusar qualche odore sgradevole
novelle05_02_pirandello_f000012|per significare che era compreso della pena che al venerato maestro doveva certo costare la trattazione di quel tema|per significare che era compreso della pena che al venerato maestro doveva certo costare la trattazione di quel tema
novelle05_02_pirandello_f000013|dopo quanto glien’aveva detto privatamente.|dopo quanto glienaveva detto privatamente.
novelle05_02_pirandello_f000014|(Perché il Vannícoli credeva che il professor Lamis quand’egli e il Ciotta, finita la lezione|Perché il Vannícoli credeva che il professor Lamis quandegli e il Ciotta, finita la lezione
novelle05_02_pirandello_f000015|lo accompagnavano per un lungo tratto di via verso casa, si rivolgesse unicamente a lui, solo capace d’intenderlo.|lo accompagnavano per un lungo tratto di via verso casa, si rivolgesse unicamente a lui, solo capace dintenderlo.
novelle05_02_pirandello_f000016|) E difatti il Vannícoli sapeva che da circa sei mesi era uscita in Germania (Halle a. S.| E difatti il Vannícoli sapeva che da circa sei mesi era uscita in Germania Halle a. S.
novelle05_02_pirandello_f000017|) una mastodontica monografia di Hans von Grobler su l’Eresia Catara| una mastodontica monografia di Hans von Grobler su lEresia Catara
novelle05_02_pirandello_f000018|messa dalla critica ai sette cieli, e che su lo stesso argomento, tre anni prima|messa dalla critica ai sette cieli, e che su lo stesso argomento, tre anni prima
novelle05_02_pirandello_f000019|Bernardino Lamis aveva scritto due poderosi volumi, di cui il von Grobler mostrava di non aver tenuto conto|Bernardino Lamis aveva scritto due poderosi volumi, di cui il von Grobler mostrava di non aver tenuto conto
