novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_01_pirandello_f000157|Lo guiderò io per tutto il tragitto. Andremo insieme, eh Nero?|Lo guiderò io per tutto il tragitto. Andremo insieme, eh Nero?
novelle03_01_pirandello_f000158|a lasciar la nostra buona signora. Pian piano, al solito, eh?|a lasciar la nostra buona signora. Pian piano, al solito, eh?
novelle03_01_pirandello_f000159|E tu starai buono, per non farle male, povero vecchio Nero, che ti ricordi ancora.|E tu starai buono, per non farle male, povero vecchio Nero, che ti ricordi ancora.
novelle03_01_pirandello_f000160|L’hanno già chiusa nella cassa; ora la portano giú.|Lhanno già chiusa nella cassa; ora la portano giú.
novelle03_01_pirandello_f000161|Fofo, che dall’altra parte del timone se ne stava a sentire, a questo punto domandò, stupito: «Dentro la cassa, la tua padrona?|Fofo, che dallaltra parte del timone se ne stava a sentire, a questo punto domandò, stupito: Dentro la cassa, la tua padrona?
novelle03_01_pirandello_f000162|» Nero gli sparò un calcio di traverso.| Nero gli sparò un calcio di traverso.
novelle03_01_pirandello_f000163|Ma Fofo era troppo assorto nella nuova rivelazione, per aversene a male.|Ma Fofo era troppo assorto nella nuova rivelazione, per aversene a male.
novelle03_01_pirandello_f000164|«Ah, dunque, noi, — seguitò a dir tra sé, — ah, dunque, noi… guarda, guarda… lo volevo dire io… Questo vecchio piange;|Ah, dunque, noi, - seguitò a dir tra sé, - ah, dunque, noi guarda, guarda lo volevo dire io Questo vecchio piange;
novelle03_01_pirandello_f000165|tant’altri ho visto piangere, altre volte… e tanti visi sbigottiti… e quella musica languida.|tantaltri ho visto piangere, altre volte e tanti visi sbigottiti e quella musica languida.
novelle03_01_pirandello_f000166|Capisco tutto, adesso, capisco tutto… Per questo il nostro servizio è cosí piano! Solo quando gli uomini piangono|Capisco tutto, adesso, capisco tutto Per questo il nostro servizio è cosí piano! Solo quando gli uomini piangono
novelle03_01_pirandello_f000167|possiamo stare allegri e andar riposati nojaltri…» E gli venne la tentazione di fare una rallegrata anche lui.|possiamo stare allegri e andar riposati nojaltri E gli venne la tentazione di fare una rallegrata anche lui.
novelle03_02_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_02_pirandello_f000002|CANTA L’EPISTOLA|CANTA LEPISTOLA
novelle03_02_pirandello_f000003|— Avevate preso gli Ordini? — Tutti no. Fino al Suddiaconato. — Ah, suddiacono. E che fa il suddiacono? — Canta l’Epistola;|- Avevate preso gli Ordini? - Tutti no. Fino al Suddiaconato. - Ah, suddiacono. E che fa il suddiacono? - Canta lEpistola;
novelle03_02_pirandello_f000004|regge il libro al diacono mentre canta il Vangelo; amministra i vasi della Messa;|regge il libro al diacono mentre canta il Vangelo; amministra i vasi della Messa;
novelle03_02_pirandello_f000005|tiene la patina avvolta nel velo in tempo del Canone.|tiene la patina avvolta nel velo in tempo del Canone.
novelle03_02_pirandello_f000006|— Ah, dunque voi cantavate il Vangelo? — Nossignore.|- Ah, dunque voi cantavate il Vangelo? - Nossignore.
novelle03_02_pirandello_f000007|Il Vangelo lo canta il diacono;|Il Vangelo lo canta il diacono;
novelle03_02_pirandello_f000008|il suddiacono canta l’Epistola.|il suddiacono canta lEpistola.
novelle03_02_pirandello_f000009|— E voi allora cantavate l’Epistola? — Io? proprio io? Il suddiacono. — Canta l’Epistola? — Canta l’Epistola.|- E voi allora cantavate lEpistola? - Io? proprio io? Il suddiacono. - Canta lEpistola? - Canta lEpistola.
novelle03_02_pirandello_f000010|Che c’era da ridere in tutto questo?|Che cera da ridere in tutto questo?
novelle03_02_pirandello_f000011|Eppure, nella piazza aerea del paese, tutta frusciante di foglie secche|Eppure, nella piazza aerea del paese, tutta frusciante di foglie secche
novelle03_02_pirandello_f000012|che s’oscurava e rischiarava a una rapida vicenda di nuvole e di sole|che soscurava e rischiarava a una rapida vicenda di nuvole e di sole
novelle03_02_pirandello_f000013|il vecchio dottor Fanti, rivolgendo quelle domande a Tommasino Unzio uscito or ora dal seminario senza più tonaca per aver perduto la fede|il vecchio dottor Fanti, rivolgendo quelle domande a Tommasino Unzio uscito or ora dal seminario senza più tonaca per aver perduto la fede
novelle03_02_pirandello_f000014|aveva composto la faccia caprigna a una tale aria, che tutti gli sfaccendati del paese|aveva composto la faccia caprigna a una tale aria, che tutti gli sfaccendati del paese
novelle03_02_pirandello_f000015|seduti in giro innanzi alla Farmacia dell’Ospedale, parte storcendosi e parte turandosi la bocca, s’erano tenuti a stento di ridere.|seduti in giro innanzi alla Farmacia dellOspedale, parte storcendosi e parte turandosi la bocca, serano tenuti a stento di ridere.
novelle03_02_pirandello_f000016|Le risa erano prorotte squacquerate, appena andato via Tommasino inseguito da tutte quelle foglie secche;|Le risa erano prorotte squacquerate, appena andato via Tommasino inseguito da tutte quelle foglie secche;
novelle03_02_pirandello_f000017|poi l’uno aveva preso a domandare all’altro: — Canta l’Epistola?|poi luno aveva preso a domandare allaltro: - Canta lEpistola?
novelle03_02_pirandello_f000018|E l’altro a rispondere: — Canta l’Epistola.|E laltro a rispondere: - Canta lEpistola.
novelle03_02_pirandello_f000019|E cosí a Tommasino Unzio, uscito suddiacono dal seminario senza più tonaca|E cosí a Tommasino Unzio, uscito suddiacono dal seminario senza più tonaca
novelle03_02_pirandello_f000020|per aver perduto la fede, era stato appiccicato il nomignolo di Canta l’Epistola.|per aver perduto la fede, era stato appiccicato il nomignolo di Canta lEpistola.
novelle03_02_pirandello_f000021|La fede si può perdere per centomila ragioni;|La fede si può perdere per centomila ragioni;
novelle03_02_pirandello_f000022|e, in generale, chi perde la fede è convinto, almeno nel primo momento, di aver fatto in cambio qualche guadagno;|e, in generale, chi perde la fede è convinto, almeno nel primo momento, di aver fatto in cambio qualche guadagno;
novelle03_02_pirandello_f000023|non foss’altro, quello della libertà di fare e dire certe cose che, prima, con la fede non riteneva compatibili.|non fossaltro, quello della libertà di fare e dire certe cose che, prima, con la fede non riteneva compatibili.
novelle03_02_pirandello_f000024|Quando però cagione della perdita non sia la violenza di appetiti terreni|Quando però cagione della perdita non sia la violenza di appetiti terreni
novelle03_02_pirandello_f000025|ma sete d’anima che non riesca più a saziarsi nel calice dell’altare e nel fonte dell’acqua benedetta|ma sete danima che non riesca più a saziarsi nel calice dellaltare e nel fonte dellacqua benedetta
novelle03_02_pirandello_f000026|difficilmente chi perde la fede è convinto d’aver guadagnato in cambio qualche cosa.|difficilmente chi perde la fede è convinto daver guadagnato in cambio qualche cosa.
novelle03_02_pirandello_f000027|Tutt’al più, lí per lí, non si lagna della perdita|Tuttal più, lí per lí, non si lagna della perdita
novelle03_02_pirandello_f000028|in quanto riconosce d’aver perduto in fine una cosa che non aveva più per lui alcun valore.|in quanto riconosce daver perduto in fine una cosa che non aveva più per lui alcun valore.
novelle03_02_pirandello_f000029|Tommasino Unzio, con la fede, aveva poi perduto tutto, anche l’unico stato che il padre gli potesse dare|Tommasino Unzio, con la fede, aveva poi perduto tutto, anche lunico stato che il padre gli potesse dare
novelle03_02_pirandello_f000030|mercé un lascito condizionato d’un vecchio zio sacerdote.|mercé un lascito condizionato dun vecchio zio sacerdote.
novelle03_02_pirandello_f000031|Il padre, inoltre, non s’era tenuto di prenderlo a schiaffi, a calci|Il padre, inoltre, non sera tenuto di prenderlo a schiaffi, a calci
novelle03_02_pirandello_f000032|e di lasciarlo parecchi giorni a pane e acqua, e di scagliargli in faccia ogni sorta di ingiurie e di vituperii.|e di lasciarlo parecchi giorni a pane e acqua, e di scagliargli in faccia ogni sorta di ingiurie e di vituperii.
novelle03_02_pirandello_f000033|Ma Tommasino aveva sopportato tutto con dura e pallida fermezza|Ma Tommasino aveva sopportato tutto con dura e pallida fermezza
novelle03_02_pirandello_f000034|e aspettato che il padre si convincesse non esser quelli propriamente i mezzi più acconci per fargli ritornar la fede e la vocazione.|e aspettato che il padre si convincesse non esser quelli propriamente i mezzi più acconci per fargli ritornar la fede e la vocazione.
novelle03_02_pirandello_f000035|Non gli aveva fatto tanto male la violenza|Non gli aveva fatto tanto male la violenza
novelle03_02_pirandello_f000036|quanto la volgarità dell’atto cosí contrario alla ragione per cui s’era spogliato dell’abito sacerdotale.|quanto la volgarità dellatto cosí contrario alla ragione per cui sera spogliato dellabito sacerdotale.
novelle03_02_pirandello_f000037|Ma d’altra parte aveva compreso che le sue guance, le sue spalle|Ma daltra parte aveva compreso che le sue guance, le sue spalle
novelle03_02_pirandello_f000038|il suo stomaco dovevano offrire uno sfogo al padre per il dolore che sentiva anche lui cocentissimo,|il suo stomaco dovevano offrire uno sfogo al padre per il dolore che sentiva anche lui cocentissimo,
novelle03_02_pirandello_f000039|della sua vita irreparabilmente crollata e rimasta come un ingombro lí per casa.|della sua vita irreparabilmente crollata e rimasta come un ingombro lí per casa.
novelle03_02_pirandello_f000040|Volle però dimostrare a tutti che non s’era spretato per voglia di mettersi «a fare il porco» come il padre pulitamente era andato sbandendo per tutto il paese.|Volle però dimostrare a tutti che non sera spretato per voglia di mettersi a fare il porco come il padre pulitamente era andato sbandendo per tutto il paese.
novelle03_02_pirandello_f000041|Si chiuse in sé, e non uscí più dalla sua cameretta|Si chiuse in sé, e non uscí più dalla sua cameretta
novelle03_02_pirandello_f000042|se non per qualche passeggiata solitaria o sú per i boschi di castagni, fino al Pian della Britta|se non per qualche passeggiata solitaria o sú per i boschi di castagni, fino al Pian della Britta
novelle03_02_pirandello_f000043|o giú per la carraja a valle, tra i campi, fino alla chiesetta abbandonata di Santa Maria di Loreto|o giú per la carraja a valle, tra i campi, fino alla chiesetta abbandonata di Santa Maria di Loreto
novelle03_02_pirandello_f000044|sempre assorto in meditazioni e senza mai alzar gli occhi in volto a nessuno.|sempre assorto in meditazioni e senza mai alzar gli occhi in volto a nessuno.
novelle03_02_pirandello_f000045|È vero intanto che il corpo, anche quando lo spirito si fissi in un dolore profondo o in una tenace ostinazione ambiziosa|È vero intanto che il corpo, anche quando lo spirito si fissi in un dolore profondo o in una tenace ostinazione ambiziosa
novelle03_02_pirandello_f000046|spesso lascia lo spirito cosí fissato e, zitto zitto, senza dirgliene nulla|spesso lascia lo spirito cosí fissato e, zitto zitto, senza dirgliene nulla
novelle03_02_pirandello_f000047|si mette a vivere per conto suo, a godere della buon’aria e dei cibi sani.|si mette a vivere per conto suo, a godere della buonaria e dei cibi sani.
novelle03_02_pirandello_f000048|Avvenne cosí a Tommasino di ritrovarsi in breve e quasi per ischerno|Avvenne cosí a Tommasino di ritrovarsi in breve e quasi per ischerno
novelle03_02_pirandello_f000049|mentre lo spirito gli s’immalinconiva e s’assottigliava sempre più nelle disperate meditazioni|mentre lo spirito gli simmalinconiva e sassottigliava sempre più nelle disperate meditazioni
novelle03_02_pirandello_f000050|con un corpo ben pasciuto e florido, da padre abate.|con un corpo ben pasciuto e florido, da padre abate.
novelle03_02_pirandello_f000051|Altro che Tommasino, adesso! Tommasone Canta l’Epistola.|Altro che Tommasino, adesso! Tommasone Canta lEpistola.
novelle03_02_pirandello_f000052|Ciascuno, a guardarlo, avrebbe dato ragione al padre.|Ciascuno, a guardarlo, avrebbe dato ragione al padre.
novelle03_02_pirandello_f000053|Ma si sapeva in paese come il povero giovine vivesse;|Ma si sapeva in paese come il povero giovine vivesse;
novelle03_02_pirandello_f000054|e nessuna donna poteva dire d’essere stata guardata da lui, fosse pur di sfuggita.|e nessuna donna poteva dire dessere stata guardata da lui, fosse pur di sfuggita.
novelle03_02_pirandello_f000055|Non aver più coscienza d’essere, come una pietra, come una pianta;|Non aver più coscienza dessere, come una pietra, come una pianta;
novelle03_02_pirandello_f000056|non ricordarsi più neanche del proprio nome;|non ricordarsi più neanche del proprio nome;
novelle03_02_pirandello_f000057|vivere per vivere, senza saper di vivere, come le bestie, come le piante;|vivere per vivere, senza saper di vivere, come le bestie, come le piante;
novelle03_02_pirandello_f000058|senza più affetti, né desiderii, né memorie, né pensieri;|senza più affetti, né desiderii, né memorie, né pensieri;
novelle03_02_pirandello_f000059|senza più nulla che desse senso e valore alla propria vita.|senza più nulla che desse senso e valore alla propria vita.
novelle03_02_pirandello_f000060|Ecco: sdrajato lí su l’erba, con le mani intrecciate dietro la nuca|Ecco: sdrajato lí su lerba, con le mani intrecciate dietro la nuca
novelle03_02_pirandello_f000061|guardare nel cielo azzurro le bianche nuvole abbarbaglianti, gonfie di sole;|guardare nel cielo azzurro le bianche nuvole abbarbaglianti, gonfie di sole;
novelle03_02_pirandello_f000062|udire il vento che faceva nei castagni del bosco come un fragor di mare, e nella voce di quel vento e in quel fragore sentire|udire il vento che faceva nei castagni del bosco come un fragor di mare, e nella voce di quel vento e in quel fragore sentire
novelle03_02_pirandello_f000063|come da un’infinita lontananza, la vanità d’ogni cosa e il tedio angoscioso della vita. Nuvole e vento.|come da uninfinita lontananza, la vanità dogni cosa e il tedio angoscioso della vita. Nuvole e vento.
novelle03_02_pirandello_f000064|Eh, ma era già tutto avvertire e riconoscere che quelle che veleggiavano luminose per la sterminata azzurra vacuità erano nuvole. Sa forse d’essere la nuvola?|Eh, ma era già tutto avvertire e riconoscere che quelle che veleggiavano luminose per la sterminata azzurra vacuità erano nuvole. Sa forse dessere la nuvola?
novelle03_02_pirandello_f000065|Né sapevan di lei l’albero e le pietre, che ignoravano anche se stessi.|Né sapevan di lei lalbero e le pietre, che ignoravano anche se stessi.
