erzaehlungen_01_poe_f000001|Der Duc de l'Omelette.|Der Duc de l'Omelette.
erzaehlungen_02_poe_f000038|dem höchsten aller Türme um Jerusalem und dem üblichen Ort der Verhandlungen mit dem belagernden Heer –|dem höchsten aller Türme um Jerusalem und dem üblichen Ort der Verhandlungen mit dem belagernden Heer -
erzaehlungen_02_poe_f000039|blickten sie auf das feindliche Lager von einer Höhe hinab|blickten sie auf das feindliche Lager von einer Höhe hinab
erzaehlungen_02_poe_f000040|die um viele Fuß jene der Pyramide des Cheops überragte und um einige Fuß sogar den Tempel des Belus.|die um viele Fuß jene der Pyramide des Cheops überragte und um einige Fuß sogar den Tempel des Belus.
erzaehlungen_02_poe_f000041|»Wahrlich,« seufzte der Pharisäer, als er, von Schwindel ergriffen, über den Abgrund spähte|Wahrlich, seufzte der Pharisäer, als er, von Schwindel ergriffen, über den Abgrund spähte
erzaehlungen_02_poe_f000042|»die Unbeschnittenen sind zahlreich wie der Sand am Meere – wie die Heuschrecken in der Wüste! Das Tal des Königs ist zum Tale Adommin geworden.|die Unbeschnittenen sind zahlreich wie der Sand am Meere - wie die Heuschrecken in der Wüste! Das Tal des Königs ist zum Tale Adommin geworden.
erzaehlungen_02_poe_f000043|»Und dennoch«, fügte Ben-Levi hinzu, »kannst du mir nicht einen Philister weisen – nein, von Aleph bis Tau|Und dennoch, fügte Ben-Levi hinzu, kannst du mir nicht einen Philister weisen - nein, von Aleph bis Tau
erzaehlungen_02_poe_f000044|von den Wüsten bis zu den Zinnen nicht einen einzigen –, der auch nur im geringsten größer wäre als der Buchstabe Jot!«.|von den Wüsten bis zu den Zinnen nicht einen einzigen -, der auch nur im geringsten größer wäre als der Buchstabe Jot!.
erzaehlungen_02_poe_f000045|»Laßt den Korb mit den Silberschekels herunter!« schrie hier ein römischer Soldat mit rauher, krächzender Stimme|Laßt den Korb mit den Silberschekels herunter! schrie hier ein römischer Soldat mit rauher, krächzender Stimme
erzaehlungen_02_poe_f000046|die aus den Reichen Plutos hervorzudringen schien – »laßt den Korb mit der verfluchten Münze herunter|die aus den Reichen Plutos hervorzudringen schien - laßt den Korb mit der verfluchten Münze herunter
erzaehlungen_02_poe_f000047|bei deren Aussprache ein edler Römer sich die Zunge zerbrochen hat! Beweist ihr denn so unserm Herrn Pompejus eure Dankbarkeit|bei deren Aussprache ein edler Römer sich die Zunge zerbrochen hat! Beweist ihr denn so unserm Herrn Pompejus eure Dankbarkeit
erzaehlungen_02_poe_f000048|der sich herabließ, eurem götzendienerischen Anliegen zu willfahren?|der sich herabließ, eurem götzendienerischen Anliegen zu willfahren?
erzaehlungen_02_poe_f000049|Der Gott Phöbus, der ein wahrer Gott ist|Der Gott Phöbus, der ein wahrer Gott ist
erzaehlungen_02_poe_f000050|hat seit einer Stunde seine Fahrt begonnen – und wolltet ihr nicht bei Sonnenaufgang an den Wällen sein?|hat seit einer Stunde seine Fahrt begonnen - und wolltet ihr nicht bei Sonnenaufgang an den Wällen sein?
erzaehlungen_02_poe_f000051|Aedepol! Meint ihr, wir, die Eroberer der Welt, hätten nichts Besseres zu tun|Aedepol! Meint ihr, wir, die Eroberer der Welt, hätten nichts Besseres zu tun
erzaehlungen_02_poe_f000052|als vor jedem Hundeloch herumzustehen und mit den Hunden der Erde zu verhandeln?|als vor jedem Hundeloch herumzustehen und mit den Hunden der Erde zu verhandeln?
erzaehlungen_02_poe_f000053|Herunter mit dem Korb! sag' ich – und gebt acht, daß euer lumpiges Geld von hellem Glanz und rechtem Gewicht ist!«.|Herunter mit dem Korb! sag' ich - und gebt acht, daß euer lumpiges Geld von hellem Glanz und rechtem Gewicht ist!.
erzaehlungen_02_poe_f000054|»El Elohim!« rief der Pharisäer aus, als die unharmonischen Laute des Zenturios an den Felsen des Abgrunds erdröhnten und in der Richtung des Tempels verhallten|El Elohim! rief der Pharisäer aus, als die unharmonischen Laute des Zenturios an den Felsen des Abgrunds erdröhnten und in der Richtung des Tempels verhallten
erzaehlungen_02_poe_f000055|– »El Elohim! Wer ist der Gott Phöbus? Wen ruft der Lästerer an?|- El Elohim! Wer ist der Gott Phöbus? Wen ruft der Lästerer an?
erzaehlungen_02_poe_f000056|Du, Bazi-Ben-Levi, der du in den Gesetzen der Heiden belesen bist und unter denen weiltest|Du, Bazi-Ben-Levi, der du in den Gesetzen der Heiden belesen bist und unter denen weiltest
erzaehlungen_02_poe_f000057|die sich mit Götzendienst befassen! – ist es Nergal, von dem der Götzendiener spricht? – oder Ashimah? – oder Nibhaz?|die sich mit Götzendienst befassen! - ist es Nergal, von dem der Götzendiener spricht? - oder Ashimah? - oder Nibhaz?
erzaehlungen_02_poe_f000058|– oder Tartak? – oder Adramalech? – oder Anamalech? – oder Sukot-Benit?|- oder Tartak? - oder Adramalech? - oder Anamalech? - oder Sukot-Benit?
erzaehlungen_02_poe_f000059|– oder Dagon? – oder Belial? – oder Baal-Perit? – oder Baal-Peor? – oder Baal-Zebub?|- oder Dagon? - oder Belial? - oder Baal-Perit? - oder Baal-Peor? - oder Baal-Zebub?
erzaehlungen_02_poe_f000060|»Wahrlich, es ist keiner von diesen – doch hüte dich, das Seil zu hastig durch die Finger gleiten zu lassen;|Wahrlich, es ist keiner von diesen - doch hüte dich, das Seil zu hastig durch die Finger gleiten zu lassen;
erzaehlungen_02_poe_f000061|denn sollte das Flechtwerk dort an jenem Felsenvorsprung hängen bleiben, so würden die heiligen Gegenstände elendiglich herausstürzen.|denn sollte das Flechtwerk dort an jenem Felsenvorsprung hängen bleiben, so würden die heiligen Gegenstände elendiglich herausstürzen.
erzaehlungen_02_poe_f000062|Mit Hilfe einer kunstlos gefügten Einrichtung wurde nun der schwere Korb achtsam zu der Menge hinabgelassen|Mit Hilfe einer kunstlos gefügten Einrichtung wurde nun der schwere Korb achtsam zu der Menge hinabgelassen
erzaehlungen_02_poe_f000063|und aus der schwindelnden Höhe konnte man sehen, wie die Römer sich um ihn drängten;|und aus der schwindelnden Höhe konnte man sehen, wie die Römer sich um ihn drängten;
erzaehlungen_02_poe_f000064|wegen der großen Entfernung aber und eines zunehmenden Nebels konnte man keinen deutlichen Einblick in ihr Gehaben gewinnen.|wegen der großen Entfernung aber und eines zunehmenden Nebels konnte man keinen deutlichen Einblick in ihr Gehaben gewinnen.
erzaehlungen_02_poe_f000065|Schon war eine halbe Stunde dahingegangen.|Schon war eine halbe Stunde dahingegangen.
erzaehlungen_02_poe_f000066|»Wir werden zu spät kommen,« seufzte der Pharisäer|Wir werden zu spät kommen, seufzte der Pharisäer
erzaehlungen_02_poe_f000067|als er nach Ablauf dieser Zeit in den Abgrund hinunterspähte – »wir werden zu spät kommen! Die Katholim werden uns vom Dienst ausschließen.|als er nach Ablauf dieser Zeit in den Abgrund hinunterspähte - wir werden zu spät kommen! Die Katholim werden uns vom Dienst ausschließen.
erzaehlungen_02_poe_f000068|»Nie mehr, nie mehr werden wir im Überflusse leben,« erwiderte Abel-Phittim|Nie mehr, nie mehr werden wir im Überflusse leben, erwiderte Abel-Phittim
erzaehlungen_02_poe_f000069|»unsre Bärte werden nicht mehr vom Weihrauch duften – unsre Lenden mit hartem Tempelleinen gegürtet sein.|unsre Bärte werden nicht mehr vom Weihrauch duften - unsre Lenden mit hartem Tempelleinen gegürtet sein.
erzaehlungen_02_poe_f000070|»Raca!« fluchte Ben-Levi, »Raca! Wollen sie uns mit dem Kaufpreis durchgehen oder|Raca! fluchte Ben-Levi, Raca! Wollen sie uns mit dem Kaufpreis durchgehen oder
erzaehlungen_02_poe_f000071|heiliger Moses, prüfen sie am Ende gar die Schekels des Tabernakels auf ihr Gewicht?|heiliger Moses, prüfen sie am Ende gar die Schekels des Tabernakels auf ihr Gewicht?
erzaehlungen_02_poe_f000072|»Sie haben endlich das Zeichen gegeben,« rief der Pharisäer, »sie haben endlich das Zeichen gegeben – zieh an|Sie haben endlich das Zeichen gegeben, rief der Pharisäer, sie haben endlich das Zeichen gegeben - zieh an
erzaehlungen_02_poe_f000073|Abel-Phittim! – und du, Bazi-Ben-Levi, zieh an! – Denn wahrlich, entweder halten die Philister den Korb noch fest|Abel-Phittim! - und du, Bazi-Ben-Levi, zieh an! - Denn wahrlich, entweder halten die Philister den Korb noch fest
erzaehlungen_02_poe_f000074|oder der Herr hat ihre Herzen erweicht, ein Tier von gutem Gewicht hineinzutun!« Und die Gizbarim zogen und zogen|oder der Herr hat ihre Herzen erweicht, ein Tier von gutem Gewicht hineinzutun! Und die Gizbarim zogen und zogen
erzaehlungen_02_poe_f000075|während ihre Last durch den stärker zunehmenden Nebel schwerfällig aufwärts schwankte.|während ihre Last durch den stärker zunehmenden Nebel schwerfällig aufwärts schwankte.
erzaehlungen_02_poe_f000076|»Bewahr' uns!« – brach es nach Ablauf einer Stunde|Bewahr' uns! - brach es nach Ablauf einer Stunde
erzaehlungen_02_poe_f000077|als am Ende des Seils ein Gegenstand undeutlich sichtbar wurde, von den Lippen Ben-Levis.|als am Ende des Seils ein Gegenstand undeutlich sichtbar wurde, von den Lippen Ben-Levis.
erzaehlungen_02_poe_f000078|»Bewahr' uns! – Pfui! es ist ein Widder aus dem Dickicht von Engedi und so buschig wie das Tal Josaphat.|Bewahr' uns! - Pfui! es ist ein Widder aus dem Dickicht von Engedi und so buschig wie das Tal Josaphat.
erzaehlungen_02_poe_f000079|« »Es ist ein Erstling aus der Herde,« sagte Abel-Phittim, »ich erkenne es am Blöcken seines Mundes und am unschuldigen Bau seiner Glieder.| Es ist ein Erstling aus der Herde, sagte Abel-Phittim, ich erkenne es am Blöcken seines Mundes und am unschuldigen Bau seiner Glieder.
erzaehlungen_02_poe_f000080|Seine Augen sind schöner as Edelsteine, und sein Fleisch gleicht dem Honig des Hebron.|Seine Augen sind schöner as Edelsteine, und sein Fleisch gleicht dem Honig des Hebron.
erzaehlungen_02_poe_f000081|»Es ist ein gemästetes Kalb von den Weiden von Baschan,« sagte der Pharisäer|Es ist ein gemästetes Kalb von den Weiden von Baschan, sagte der Pharisäer
erzaehlungen_02_poe_f000082|»die Heiden haben wundersam an uns gehandelt! Laßt uns unsre Stimmen in einem Psalm erheben!|die Heiden haben wundersam an uns gehandelt! Laßt uns unsre Stimmen in einem Psalm erheben!
erzaehlungen_02_poe_f000083|Laßt uns Dank sagen mit Schalmei und mit dem Psalter – mit Harfe und Flöte und Posaune!«.|Laßt uns Dank sagen mit Schalmei und mit dem Psalter - mit Harfe und Flöte und Posaune!.
erzaehlungen_02_poe_f000084|Erst als der Korb nur noch ein paar Fuß von den Gizbarim entfernt war|Erst als der Korb nur noch ein paar Fuß von den Gizbarim entfernt war
erzaehlungen_02_poe_f000085|bot sich den Blicken mit tiefem Grunzen ein Schwein von ungewöhnlichem Umfang.|bot sich den Blicken mit tiefem Grunzen ein Schwein von ungewöhnlichem Umfang.
erzaehlungen_02_poe_f000086|»O El Emanu!« entrang es sich langsam dem Trio|O El Emanu! entrang es sich langsam dem Trio
erzaehlungen_02_poe_f000087|als es seine Last fahren ließ und das befreite Borstentier kopfüber unter die Philister stürzte|als es seine Last fahren ließ und das befreite Borstentier kopfüber unter die Philister stürzte
erzaehlungen_02_poe_f000088|»El Emanu!« – sie verdrehten die Augen gen Himmel – »Gott steh uns bei! – es ist das unaussprechliche Fleisch!«.|El Emanu! - sie verdrehten die Augen gen Himmel - Gott steh uns bei! - es ist das unaussprechliche Fleisch!.
erzaehlungen_03_poe_f000001|Bon-bon.|Bon-bon.
erzaehlungen_03_poe_f000002|Bon-Bon war ein Wirt von vielen Gaben.|Bon-Bon war ein Wirt von vielen Gaben.
erzaehlungen_03_poe_f000003|Keiner, der je im Cul-de-sac Lefebvre zu Rouen seine kleine Kneipe besuchte, wird es, glaube ich, bestreiten.|Keiner, der je im Cul-de-sac Lefebvre zu Rouen seine kleine Kneipe besuchte, wird es, glaube ich, bestreiten.
erzaehlungen_03_poe_f000004|Noch unbegreiflicher aber ist Pierre Bon-Bons Bewandertsein in der Philosophie seiner Zeit.|Noch unbegreiflicher aber ist Pierre Bon-Bons Bewandertsein in der Philosophie seiner Zeit.
erzaehlungen_03_poe_f000005|Seine pâtes à la foie waren zweifellos von höchster Vortrefflichkeit;|Seine pates a la foie waren zweifellos von höchster Vortrefflichkeit;
erzaehlungen_03_poe_f000006|aber welche Feder könnte seinen Essays »Sur la Nature«, seinen Gedanken »sur l'Ame«|aber welche Feder könnte seinen Essays Sur la Nature, seinen Gedanken sur l'Ame
erzaehlungen_03_poe_f000007|seinen Betrachtungen »sur l'Esprit« Gerechtigkeit widerfahren lassen! Wohl waren seine Omelettes und Frikandeaus unschätzbar|seinen Betrachtungen sur l'Esprit Gerechtigkeit widerfahren lassen! Wohl waren seine Omelettes und Frikandeaus unschätzbar
erzaehlungen_03_poe_f000008|doch welcher damals lebende Schriftsteller hätte nicht doppelt soviel für eine »idee de bon-bon« gegeben als für den ganzen Ideenplunder aller übrigen »Weisen«?|doch welcher damals lebende Schriftsteller hätte nicht doppelt soviel für eine idee de bon-bon gegeben als für den ganzen Ideenplunder aller übrigen Weisen?
erzaehlungen_03_poe_f000009|Bon-Bon hatte Bibliotheken durchstöbert, die noch niemand sonst durchforscht hatte|Bon-Bon hatte Bibliotheken durchstöbert, die noch niemand sonst durchforscht hatte
erzaehlungen_03_poe_f000010|unwahrscheinlich viel gelesen und Dinge begriffen, deren Auffaßbarkeit jeder andere für ausgeschlossen gehalten hätte.|unwahrscheinlich viel gelesen und Dinge begriffen, deren Auffaßbarkeit jeder andere für ausgeschlossen gehalten hätte.
erzaehlungen_03_poe_f000011|Trotz alledem gab es selbst zu der Zeit, da er auf seiner Höhe war, Autoren in Rouen, die behaupteten|Trotz alledem gab es selbst zu der Zeit, da er auf seiner Höhe war, Autoren in Rouen, die behaupteten
erzaehlungen_03_poe_f000012|daß »seine Dikta weder die Klarheit der Akademiker noch die Tiefe der Lyzeisten« aufwiesen.|daß seine Dikta weder die Klarheit der Akademiker noch die Tiefe der Lyzeisten aufwiesen.
erzaehlungen_03_poe_f000013|Ich kann versichern, daß seine Lehren durchaus nicht allgemein verstanden wurden|Ich kann versichern, daß seine Lehren durchaus nicht allgemein verstanden wurden
erzaehlungen_03_poe_f000014|obgleich daraus keineswegs gefolgert werden darf, daß sie schwer zu verstehen waren.|obgleich daraus keineswegs gefolgert werden darf, daß sie schwer zu verstehen waren.
erzaehlungen_03_poe_f000015|Ich glaube, es war gerade ihre Selbstverständlichkeit, die sie vielen so verworren erscheinen ließ.|Ich glaube, es war gerade ihre Selbstverständlichkeit, die sie vielen so verworren erscheinen ließ.
erzaehlungen_03_poe_f000016|Sagt es nicht weiter – aber selbst Kant verdankt im wesentlichen Bon-Bon seine metaphysischen Begriffe.|Sagt es nicht weiter - aber selbst Kant verdankt im wesentlichen Bon-Bon seine metaphysischen Begriffe.
erzaehlungen_03_poe_f000017|Bon-Bon gehörte weder zur Schule Platos, noch, streng genommen, zu der des Aristoteles, noch verschwendete er|Bon-Bon gehörte weder zur Schule Platos, noch, streng genommen, zu der des Aristoteles, noch verschwendete er
erzaehlungen_03_poe_f000018|wie der neuzeitlichere Leibniz, kostbare Stunden, die der Erfindung eines Frikassees oder|wie der neuzeitlichere Leibniz, kostbare Stunden, die der Erfindung eines Frikassees oder
erzaehlungen_03_poe_f000019|in leichter Abstufung, der Analyse einer Empfindung gewidmet werden konnten|in leichter Abstufung, der Analyse einer Empfindung gewidmet werden konnten
erzaehlungen_03_poe_f000020|in leichtfertigen Versuchen, die unverträglichen Öle und Wasser einer Moraldisputation zu verbinden. Ganz und gar nicht. Bon-Bon war ionisch;|in leichtfertigen Versuchen, die unverträglichen Öle und Wasser einer Moraldisputation zu verbinden. Ganz und gar nicht. Bon-Bon war ionisch;
erzaehlungen_03_poe_f000021|Bon-Bon war aber auch italisch. Er überlegte a priori; er überlegte a posteriori.|Bon-Bon war aber auch italisch. Er überlegte a priori; er überlegte a posteriori.
erzaehlungen_03_poe_f000022|Seine Ideen waren angeborene oder erworbene.|Seine Ideen waren angeborene oder erworbene.
erzaehlungen_03_poe_f000023|Er glaubte an Georg von Trapezunt, er glaubte an Bossarion.|Er glaubte an Georg von Trapezunt, er glaubte an Bossarion.
erzaehlungen_03_poe_f000024|Bon-Bon war ganz überzeugt ein – Bonbonist.|Bon-Bon war ganz überzeugt ein - Bonbonist.
erzaehlungen_03_poe_f000025|Ich habe bereits davon gesprochen, wie hochbegabt der Philosoph als Wirt war.|Ich habe bereits davon gesprochen, wie hochbegabt der Philosoph als Wirt war.
erzaehlungen_03_poe_f000026|Es wäre aber falsch, wenn einer meiner Freunde mutmaßen wollte|Es wäre aber falsch, wenn einer meiner Freunde mutmaßen wollte
erzaehlungen_03_poe_f000027|daß der Held unserer Geschichte bei der Erfüllung seiner Standespflichten sich nicht vollständig ihrer Wichtigkeit und Würde bewußt gewesen wäre. Weit entfernt.|daß der Held unserer Geschichte bei der Erfüllung seiner Standespflichten sich nicht vollständig ihrer Wichtigkeit und Würde bewußt gewesen wäre. Weit entfernt.
erzaehlungen_03_poe_f000028|Es war unmöglich zu sagen, auf welchen seiner »Berufe« er am meisten stolz war.|Es war unmöglich zu sagen, auf welchen seiner Berufe er am meisten stolz war.
erzaehlungen_03_poe_f000029|Nach seiner Meinung waren die Geisteskräfte innig mit der Leistungsfähigkeit des Magens verbunden.|Nach seiner Meinung waren die Geisteskräfte innig mit der Leistungsfähigkeit des Magens verbunden.
