novelle11_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_01_pirandello_f000159|ma gli toccò d’attendere un bel po’, prima che questo finisse di ridere, quando gli ebbe esposto il caso.|ma gli toccò dattendere un bel po, prima che questo finisse di ridere, quando gli ebbe esposto il caso.
novelle11_01_pirandello_f000160|Delle risa si stizzí. — Che c’è da ridere, scusi?|Delle risa si stizzí. - Che cè da ridere, scusi?
novelle11_01_pirandello_f000161|A vossignoria non brucia! La giara è mia!|A vossignoria non brucia! La giara è mia!
novelle11_01_pirandello_f000162|Ma quello seguitava a ridere e voleva che gli rinarrasse il caso com’era stato, per farci su altre risate.|Ma quello seguitava a ridere e voleva che gli rinarrasse il caso comera stato, per farci su altre risate.
novelle11_01_pirandello_f000163|"Dentro, eh? S’era cucito dentro?|Dentro, eh? Sera cucito dentro?
novelle11_01_pirandello_f000164|E lui, don Lollò che pretendeva?|E lui, don Lollò che pretendeva?
novelle11_01_pirandello_f000165|Te… tene… tenerlo là dentro… ah ah ah… ohi ohi ohi… tenerlo là dentro per non perderci la giara? " — Ce la devo perdere?|Te tene tenerlo là dentro ah ah ah ohi ohi ohi tenerlo là dentro per non perderci la giara?  - Ce la devo perdere?
novelle11_01_pirandello_f000166|— domandò lo Zirafa con le pugna serrate. — Il danno e lo scorno?|- domandò lo Zirafa con le pugna serrate. - Il danno e lo scorno?
novelle11_01_pirandello_f000167|— Ma sapete come si chiama questo? — gli disse infine l’avvocato.|- Ma sapete come si chiama questo? - gli disse infine lavvocato.
novelle11_01_pirandello_f000168|— Si chiama sequestro di persona! — Sequestro? E chi l’ha sequestrato? — esclamò lo Zirafa.|- Si chiama sequestro di persona! - Sequestro? E chi lha sequestrato? - esclamò lo Zirafa.
novelle11_01_pirandello_f000169|— Si è sequestrato lui da sé! Che colpa ne ho io?|- Si è sequestrato lui da sé! Che colpa ne ho io?
novelle11_01_pirandello_f000170|L’avvocato allora gli spiegò che erano due casi.|Lavvocato allora gli spiegò che erano due casi.
novelle11_01_pirandello_f000171|Da un canto, lui, Don Lollò, doveva subito liberare il prigioniero per non rispondere di sequestro di persona;|Da un canto, lui, Don Lollò, doveva subito liberare il prigioniero per non rispondere di sequestro di persona;
novelle11_01_pirandello_f000172|dall’altro il conciabrocche doveva rispondere del danno che veniva a cagionare con la sua imperizia o con la sua storditaggine.|dallaltro il conciabrocche doveva rispondere del danno che veniva a cagionare con la sua imperizia o con la sua storditaggine.
novelle11_01_pirandello_f000173|— Ah! — rifiatò lo Zirafa. Pagandomi la giara!|- Ah! - rifiatò lo Zirafa. Pagandomi la giara!
novelle11_01_pirandello_f000174|— Piano! — osservò l’avvocato.|- Piano! - osservò lavvocato.
novelle11_01_pirandello_f000175|— Non come se fosse nuova, badiamo! — E perché?|- Non come se fosse nuova, badiamo! - E perché?
novelle11_01_pirandello_f000176|— Ma perché era rotta, oh bella! — Rotta? Nossignore. Ora è sana.|- Ma perché era rotta, oh bella! - Rotta? Nossignore. Ora è sana.
novelle11_01_pirandello_f000177|Meglio che sana, lo dice lui stesso! E se ora torno a romperla, non potrò più farla risanare.|Meglio che sana, lo dice lui stesso! E se ora torno a romperla, non potrò più farla risanare.
novelle11_01_pirandello_f000178|Giara perduta, signor avvocato! L’avvocato gli assicurò che se ne sarebbe tenuto conto|Giara perduta, signor avvocato! Lavvocato gli assicurò che se ne sarebbe tenuto conto
novelle11_01_pirandello_f000179|facendogliela pagare per quanto valeva nello stato in cui era adesso.|facendogliela pagare per quanto valeva nello stato in cui era adesso.
novelle11_01_pirandello_f000180|— Anzi — gli consigliò — fatela stimare avanti da lui stesso.|- Anzi - gli consigliò - fatela stimare avanti da lui stesso.
novelle11_01_pirandello_f000181|— Bacio le mani — disse Don Lollò, andando via di corsa.|- Bacio le mani - disse Don Lollò, andando via di corsa.
novelle11_01_pirandello_f000182|Di ritorno, verso sera, trovò tutti i contadini in festa attorno alla giara abitata.|Di ritorno, verso sera, trovò tutti i contadini in festa attorno alla giara abitata.
novelle11_01_pirandello_f000183|Partecipava alla festa anche il cane di guardia, saltando e abbajando.|Partecipava alla festa anche il cane di guardia, saltando e abbajando.
novelle11_01_pirandello_f000184|Zi’ Dima s’era calmato, non solo, ma aveva preso gusto anche lui alla sua bizzarra avventura e ne rideva con la gajezza mala dei tristi.|Zi Dima sera calmato, non solo, ma aveva preso gusto anche lui alla sua bizzarra avventura e ne rideva con la gajezza mala dei tristi.
novelle11_01_pirandello_f000185|Lo Zirafa scostò tutti e si sporse a guardare dentro la giara.|Lo Zirafa scostò tutti e si sporse a guardare dentro la giara.
novelle11_01_pirandello_f000186|— Ah! Ci stai bene? — Benone. Al fresco — rispose quello. — Meglio che a casa mia. — Piacere.|- Ah! Ci stai bene? - Benone. Al fresco - rispose quello. - Meglio che a casa mia. - Piacere.
novelle11_01_pirandello_f000187|Intanto ti avverto che questa giara mi costò quattr’onze nuova.|Intanto ti avverto che questa giara mi costò quattronze nuova.
novelle11_01_pirandello_f000188|Quanto credi che possa costare adesso? — Come me qua dentro? — domandò Zi’ Dima. I villani risero.|Quanto credi che possa costare adesso? - Come me qua dentro? - domandò Zi Dima. I villani risero.
novelle11_01_pirandello_f000189|— Silenzio! — gridò lo Zirafa.|- Silenzio! - gridò lo Zirafa.
novelle11_01_pirandello_f000190|— Delle due l’una: o il tuo mastice serve a qualche cosa, o non serve a nulla: se non serve a nulla tu sei un imbroglione;|- Delle due luna: o il tuo mastice serve a qualche cosa, o non serve a nulla: se non serve a nulla tu sei un imbroglione;
novelle11_01_pirandello_f000191|se serve a qualche cosa, la giara, cosí com’è, deve avere il suo prezzo. Che prezzo? Stimala tu.|se serve a qualche cosa, la giara, cosí comè, deve avere il suo prezzo. Che prezzo? Stimala tu.
novelle11_01_pirandello_f000192|Zi’ Dima rimase un pezzo a riflettere, poi disse:|Zi Dima rimase un pezzo a riflettere, poi disse:
novelle11_01_pirandello_f000193|— Rispondo. Se lei me l’avesse fatta conciare col mastice solo, com’io volevo, io, prima di tutto|- Rispondo. Se lei me lavesse fatta conciare col mastice solo, comio volevo, io, prima di tutto
novelle11_01_pirandello_f000194|non mi troverei qua dentro, e la giara avrebbe su per giú lo stesso prezzo di prima.|non mi troverei qua dentro, e la giara avrebbe su per giú lo stesso prezzo di prima.
novelle11_01_pirandello_f000195|Cosí conciata con questi puntacci, che ho dovuto darle per forza di qua dentro, che prezzo potrà avere?|Cosí conciata con questi puntacci, che ho dovuto darle per forza di qua dentro, che prezzo potrà avere?
novelle11_01_pirandello_f000196|Un terzo di quanto valeva, sí e no. — Un terzo? — domandò lo Zirafa.|Un terzo di quanto valeva, sí e no. - Un terzo? - domandò lo Zirafa.
novelle11_01_pirandello_f000197|— Un’onza e trentatré? — Meno sí, più no. — Ebbene, — disse Don Lollò.|- Unonza e trentatré? - Meno sí, più no. - Ebbene, - disse Don Lollò.
novelle11_01_pirandello_f000198|— Passi la tua parola, e dammi un’onza e trentatré. — Che?|- Passi la tua parola, e dammi unonza e trentatré. - Che?
novelle11_01_pirandello_f000199|— fece Zi’ Dima, come se non avesse inteso.|- fece Zi Dima, come se non avesse inteso.
novelle11_01_pirandello_f000200|— Rompo la giara per farti uscire, — rispose Don Lollò|- Rompo la giara per farti uscire, - rispose Don Lollò
novelle11_01_pirandello_f000201|— e tu, dice l’avvocato, me la paghi per quanto l’hai stimata: un’onza e trentatré.|- e tu, dice lavvocato, me la paghi per quanto lhai stimata: unonza e trentatré.
novelle11_01_pirandello_f000202|— Io pagare? — sghignazzò Zi’ Dima.|- Io pagare? - sghignazzò Zi Dima.
novelle11_01_pirandello_f000203|— Vossignoria scherza! Qua dentro ci faccio i vermi.|- Vossignoria scherza! Qua dentro ci faccio i vermi.
novelle11_01_pirandello_f000204|E, tratta di tasca con qualche stento la pipetta intartarita,|E, tratta di tasca con qualche stento la pipetta intartarita,
novelle11_01_pirandello_f000205|l’accese e si mise a fumare, cacciando il fumo per il collo della giara.|laccese e si mise a fumare, cacciando il fumo per il collo della giara.
novelle11_01_pirandello_f000206|Don Lollò ci restò brutto. Quest’altro caso,|Don Lollò ci restò brutto. Questaltro caso,
novelle11_01_pirandello_f000207|che Zi’ Dima ora non volesse più uscire dalla giara, nè lui nè l’avvocato l’avevano previsto.|che Zi Dima ora non volesse più uscire dalla giara, nè lui nè lavvocato lavevano previsto.
novelle11_01_pirandello_f000208|E come si risolveva adesso?|E come si risolveva adesso?
novelle11_01_pirandello_f000209|Fu lí lí per ordinare di nuovo: — La mula —, ma pensò che era già sera.|Fu lí lí per ordinare di nuovo: - La mula -, ma pensò che era già sera.
novelle11_01_pirandello_f000210|— Ah, sí — disse.|- Ah, sí - disse.
novelle11_01_pirandello_f000211|— Tu vuoi domiciliare nella mia giara?|- Tu vuoi domiciliare nella mia giara?
novelle11_01_pirandello_f000212|Testimonii tutti qua! Non vuole uscirne lui, per non pagarla;|Testimonii tutti qua! Non vuole uscirne lui, per non pagarla;
novelle11_01_pirandello_f000213|io sono pronto a romperla! Intanto, poiché vuole stare lí,|io sono pronto a romperla! Intanto, poiché vuole stare lí,
novelle11_01_pirandello_f000214|domani io lo cito per alloggio abusivo e perché mi impedisce l’uso della giara.|domani io lo cito per alloggio abusivo e perché mi impedisce luso della giara.
novelle11_01_pirandello_f000215|Zi’ Dima cacciò prima fuori un’altra boccata di fumo, poi rispose placido:|Zi Dima cacciò prima fuori unaltra boccata di fumo, poi rispose placido:
novelle11_01_pirandello_f000216|— Nossignore. Non voglio impedirle niente, io. Sto forse qua per piacere?|- Nossignore. Non voglio impedirle niente, io. Sto forse qua per piacere?
novelle11_01_pirandello_f000217|Mi faccia uscire, e me ne vado volentieri.|Mi faccia uscire, e me ne vado volentieri.
novelle11_01_pirandello_f000218|Pagare… neanche per ischerzo, vossignoria! Don Lollò, in un impeto di rabbia,|Pagare neanche per ischerzo, vossignoria! Don Lollò, in un impeto di rabbia,
novelle11_01_pirandello_f000219|alzò un piede per avventare un calcio alla giara; ma si trattenne;|alzò un piede per avventare un calcio alla giara; ma si trattenne;
novelle11_01_pirandello_f000220|la abbrancò invece con ambo le mani e la scrollò tutta, fremendo.|la abbrancò invece con ambo le mani e la scrollò tutta, fremendo.
novelle11_01_pirandello_f000221|— Vede che mastice? — gli disse Zi’ Dima.|- Vede che mastice? - gli disse Zi Dima.
novelle11_01_pirandello_f000222|— Pezzo da galera! — ruggí allora lo Zirafa.|- Pezzo da galera! - ruggí allora lo Zirafa.
novelle11_01_pirandello_f000223|— Chi l’ha fatto il male, io o tu? E devo pagarlo io?|- Chi lha fatto il male, io o tu? E devo pagarlo io?
novelle11_01_pirandello_f000224|Muori di fame là dentro! Vediamo chi la vince! E se ne andò|Muori di fame là dentro! Vediamo chi la vince! E se ne andò
novelle11_01_pirandello_f000225|non pensando alle cinque lire che gli aveva buttate la mattina dentro la giara.|non pensando alle cinque lire che gli aveva buttate la mattina dentro la giara.
novelle11_01_pirandello_f000226|Con esse, per cominciare, Zi’ Dima pensò di far festa quella sera coi contadini che|Con esse, per cominciare, Zi Dima pensò di far festa quella sera coi contadini che
novelle11_01_pirandello_f000227|avendo fatto tardi per quello strano accidente, rimanevano a passare la notte in campagna, all’aperto, su l’aja.|avendo fatto tardi per quello strano accidente, rimanevano a passare la notte in campagna, allaperto, su laja.
novelle11_01_pirandello_f000228|Uno andò a far le spese in una taverna lí presso.|Uno andò a far le spese in una taverna lí presso.
novelle11_01_pirandello_f000229|A farlo apposta, c’era una luna che pareva fosse raggiornato.|A farlo apposta, cera una luna che pareva fosse raggiornato.
novelle11_01_pirandello_f000230|A una cert’ora don Lollò, andato a dormire, fu svegliato da un baccano d’inferno.|A una certora don Lollò, andato a dormire, fu svegliato da un baccano dinferno.
novelle11_01_pirandello_f000231|S’affacciò a un balcone della cascina, e vide su l’aja, sotto la luna, tanti diavoli;|Saffacciò a un balcone della cascina, e vide su laja, sotto la luna, tanti diavoli;
novelle11_01_pirandello_f000232|i contadini ubriachi che, presisi per mano, ballavano attorno alla giara.|i contadini ubriachi che, presisi per mano, ballavano attorno alla giara.
novelle11_01_pirandello_f000233|Zi’ Dima, là dentro, cantava a squarciagola.|Zi Dima, là dentro, cantava a squarciagola.
novelle11_01_pirandello_f000234|Questa volta non poté più reggere, Don Lollò: si precipitò come un toro infuriato e|Questa volta non poté più reggere, Don Lollò: si precipitò come un toro infuriato e
novelle11_01_pirandello_f000235|prima che quelli avessero tempo di pararlo, con uno spintone mandò a rotolare la giara giú per la costa.|prima che quelli avessero tempo di pararlo, con uno spintone mandò a rotolare la giara giú per la costa.
novelle11_01_pirandello_f000236|Rotolando, accompagnata dalle risa degli ubriachi, la giara andò a spaccarsi contro un olivo. E la vinse Zi’ Dima.|Rotolando, accompagnata dalle risa degli ubriachi, la giara andò a spaccarsi contro un olivo. E la vinse Zi Dima.
novelle11_02_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_02_pirandello_f000002|LA CATTURA|LA CATTURA
novelle11_02_pirandello_f000003|Il Guarnotta seguiva col corpo ciondolante l’andatura dell’asinello come se camminasse anche lui;|Il Guarnotta seguiva col corpo ciondolante landatura dellasinello come se camminasse anche lui;
novelle11_02_pirandello_f000004|e per poco veramente le gambe, coi piedi fuori delle staffe, non gli strisciavano sulla polvere dello stradone.|e per poco veramente le gambe, coi piedi fuori delle staffe, non gli strisciavano sulla polvere dello stradone.
novelle11_02_pirandello_f000005|Ritornava, come tutti i giorni a quell’ora, dal suo podere quasi affacciato sul mare, all’orlo dell’altipiano.|Ritornava, come tutti i giorni a quellora, dal suo podere quasi affacciato sul mare, allorlo dellaltipiano.
