novelle06_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle06_01_pirandello_f000155|Che cosa fosse sua madre oltre il cerchio ristrettissimo delle relazioni che aveva avuto prima con lui, lí, le sere, a cena?|Che cosa fosse sua madre oltre il cerchio ristrettissimo delle relazioni che aveva avuto prima con lui, lí, le sere, a cena?
novelle06_01_pirandello_f000156|Tutta una vita, a cui egli era rimasto sempre estraneo.|Tutta una vita, a cui egli era rimasto sempre estraneo.
novelle06_01_pirandello_f000157|Si era messa con qualcuno, certo… Con chi? … Piangeva.|Si era messa con qualcuno, certo Con chi?  Piangeva.
novelle06_01_pirandello_f000158|Dunque costui l’aveva abbandonata, non volendo o non potendo sposarla.|Dunque costui laveva abbandonata, non volendo o non potendo sposarla.
novelle06_01_pirandello_f000159|Ed ecco perché ella lo aveva chiuso in collegio: per sottrarsi e sottrarlo a una vergogna inevitabile. Ma dopo?|Ed ecco perché ella lo aveva chiuso in collegio: per sottrarsi e sottrarlo a una vergogna inevitabile. Ma dopo?
novelle06_01_pirandello_f000160|Egli sarebbe pure uscito dal collegio, nel prossimo luglio. E allora?|Egli sarebbe pure uscito dal collegio, nel prossimo luglio. E allora?
novelle06_01_pirandello_f000161|Intendeva ella forse di cancellare ogni traccia della colpa?|Intendeva ella forse di cancellare ogni traccia della colpa?
novelle06_01_pirandello_f000162|Schiuse le mani per guardar di nuovo il bimbo.|Schiuse le mani per guardar di nuovo il bimbo.
novelle06_01_pirandello_f000163|Ecco: la levatrice lo aveva fasciato e messo a giacere sul lettino, in cui egli dormiva, quand’era in casa.|Ecco: la levatrice lo aveva fasciato e messo a giacere sul lettino, in cui egli dormiva, quandera in casa.
novelle06_01_pirandello_f000164|Quella cuffietta, quella camicina, quel bavaglino… Ma no, ecco: ella intendeva tenerselo, il bimbo.|Quella cuffietta, quella camicina, quel bavaglino Ma no, ecco: ella intendeva tenerselo, il bimbo.
novelle06_01_pirandello_f000165|Lo aveva preparato lei, certo, quel corredino.|Lo aveva preparato lei, certo, quel corredino.
novelle06_01_pirandello_f000166|E dunque, uscendo dal collegio, egli avrebbe trovato in casa quella nuova creaturina.|E dunque, uscendo dal collegio, egli avrebbe trovato in casa quella nuova creaturina.
novelle06_01_pirandello_f000167|E che gli avrebbe detto allora la madre?|E che gli avrebbe detto allora la madre?
novelle06_01_pirandello_f000168|Ecco, ecco perché era morta! Chi sa quale tremenda tortura segreta|Ecco, ecco perché era morta! Chi sa quale tremenda tortura segreta
novelle06_01_pirandello_f000169|in quei mesi! Ah, vile, vile quell’uomo che gliel’aveva inflitta, abbandonandola|in quei mesi! Ah, vile, vile quelluomo che glielaveva inflitta, abbandonandola
novelle06_01_pirandello_f000170|dopo averla svergognata! Ed ella s’era rintanata in casa, a celare il suo stato|dopo averla svergognata! Ed ella sera rintanata in casa, a celare il suo stato
novelle06_01_pirandello_f000171|e forse aveva perduto il posto d’insegnante alla Scuola Professionale… Con quali mezzi aveva vissuto in quei mesi?|e forse aveva perduto il posto dinsegnante alla Scuola Professionale Con quali mezzi aveva vissuto in quei mesi?
novelle06_01_pirandello_f000172|Certo, coi risparmii accumulati in tanti anni di lavoro. Ma adesso?|Certo, coi risparmii accumulati in tanti anni di lavoro. Ma adesso?
novelle06_01_pirandello_f000173|Cesarino sentí d’improvviso il vuoto spalancarglisi più nero e più vasto d’attorno.|Cesarino sentí dimprovviso il vuoto spalancarglisi più nero e più vasto dattorno.
novelle06_01_pirandello_f000174|Si vide solo, solo nella vita, senz’ajuto, senz’alcun parente, né prossimo né lontano;|Si vide solo, solo nella vita, senzajuto, senzalcun parente, né prossimo né lontano;
novelle06_01_pirandello_f000175|solo, con quella creaturina lí che aveva ucciso la mamma venendo al mondo ed era rimasta anche lei|solo, con quella creaturina lí che aveva ucciso la mamma venendo al mondo ed era rimasta anche lei
novelle06_01_pirandello_f000176|cosí, nello stesso vuoto, abbandonata alla stessa sorte, senza padre… Come lui. Come lui?|cosí, nello stesso vuoto, abbandonata alla stessa sorte, senza padre Come lui. Come lui?
novelle06_01_pirandello_f000177|Eh sí, fors’anche lui… – come non ci aveva mai pensato prima?|Eh sí, forsanche lui - come non ci aveva mai pensato prima?
novelle06_01_pirandello_f000178|– fors’anche lui era nato cosí! Che sapeva di suo padre?|- forsanche lui era nato cosí! Che sapeva di suo padre?
novelle06_01_pirandello_f000179|Chi era stato quel Cesare Brei? … Brei?|Chi era stato quel Cesare Brei?  Brei?
novelle06_01_pirandello_f000180|Ma non era questo il cognome della madre? Sí. Enrica Brei.|Ma non era questo il cognome della madre? Sí. Enrica Brei.
novelle06_01_pirandello_f000181|Cosí ella si firmava, e tutti la conoscevano come la maestra Brei.|Cosí ella si firmava, e tutti la conoscevano come la maestra Brei.
novelle06_01_pirandello_f000182|Se fosse stata vedova, venuta a Roma, entrata nell’insegnamento|Se fosse stata vedova, venuta a Roma, entrata nellinsegnamento
novelle06_01_pirandello_f000183|non avrebbe ripreso il suo cognome, magari facendolo seguire da quello del marito?|non avrebbe ripreso il suo cognome, magari facendolo seguire da quello del marito?
novelle06_01_pirandello_f000184|Ma no: Brei era il cognome della madre;|Ma no: Brei era il cognome della madre;
novelle06_01_pirandello_f000185|ed egli dunque portava soltanto il cognome di lei;|ed egli dunque portava soltanto il cognome di lei;
novelle06_01_pirandello_f000186|e quel fu Cesare, di cui non sapeva nulla, di cui non era rimasta in casa alcuna traccia, forse non era mai esistito: Cesare|e quel fu Cesare, di cui non sapeva nulla, di cui non era rimasta in casa alcuna traccia, forse non era mai esistito: Cesare
novelle06_01_pirandello_f000187|forse, sí, ma non Brei… Chi sa qual era veramente il cognome di suo padre! Come non ci aveva mai pensato, finora, a queste cose?|forse, sí, ma non Brei Chi sa qual era veramente il cognome di suo padre! Come non ci aveva mai pensato, finora, a queste cose?
novelle06_01_pirandello_f000188|— Senta, povero signorino! — gli disse la serva.|- Senta, povero signorino! - gli disse la serva.
novelle06_01_pirandello_f000189|— La levatrice qui vorrebbe dirle… Questa creaturina… — Già, — interruppe la levatrice,|- La levatrice qui vorrebbe dirle Questa creaturina - Già, - interruppe la levatrice,
novelle06_01_pirandello_f000190|— ha bisogno del latte, ora, questa creatura. Chi glielo darà? Cesarino la guardò smarrito.|- ha bisogno del latte, ora, questa creatura. Chi glielo darà? Cesarino la guardò smarrito.
novelle06_01_pirandello_f000191|— Ecco, — riprese la levatrice, — io dicevo che… essendo nato cosí… e perché la mamma, poverina|- Ecco, - riprese la levatrice, - io dicevo che essendo nato cosí e perché la mamma, poverina
novelle06_01_pirandello_f000192|non c’è più… e lei è un povero ragazzo che non potrebbe badare a questo innocente… dicevo… — Portarlo via?|non cè più e lei è un povero ragazzo che non potrebbe badare a questo innocente dicevo - Portarlo via?
novelle06_01_pirandello_f000193|— domandò Cesarino, accigliandosi.|- domandò Cesarino, accigliandosi.
novelle06_01_pirandello_f000194|— Ma perché, guardi, — seguitò quella, — io dovrei denunziarlo allo Stato Civile… Bisogna che sappia quel che lei vuol fare.|- Ma perché, guardi, - seguitò quella, - io dovrei denunziarlo allo Stato Civile Bisogna che sappia quel che lei vuol fare.
novelle06_01_pirandello_f000195|— Sí, — disse Cesarino, smarrendosi di nuovo.|- Sí, - disse Cesarino, smarrendosi di nuovo.
novelle06_01_pirandello_f000196|— Sí… Aspettate… Voglio, voglio prima vedere… E si guardò attorno, come se cercasse qualcosa. La serva gli venne in ajuto.|- Sí Aspettate Voglio, voglio prima vedere E si guardò attorno, come se cercasse qualcosa. La serva gli venne in ajuto.
novelle06_01_pirandello_f000197|— Le chiavi? — gli domandò piano. — Che chiavi?|- Le chiavi? - gli domandò piano. - Che chiavi?
novelle06_01_pirandello_f000198|— fece egli, che non pensava a nulla.|- fece egli, che non pensava a nulla.
novelle06_01_pirandello_f000199|— Vuole il mazzetto di chiavi, per vedere… non so! Guardi, sono di là, su la specchiera, in camera della mamma.|- Vuole il mazzetto di chiavi, per vedere non so! Guardi, sono di là, su la specchiera, in camera della mamma.
novelle06_01_pirandello_f000200|Cesarino si mosse per andare, ma s’arrestò subito, al pensiero di rivedere la madre, ora che sapeva.|Cesarino si mosse per andare, ma sarrestò subito, al pensiero di rivedere la madre, ora che sapeva.
novelle06_01_pirandello_f000201|La serva, che s’era messa a seguirlo, aggiunse, più piano: — Bisognerebbe, signorino mio, provvedere a tante cose.|La serva, che sera messa a seguirlo, aggiunse, più piano: - Bisognerebbe, signorino mio, provvedere a tante cose.
novelle06_01_pirandello_f000202|Lo so, lei si trova sperduto, cosí solo, povera anima innocente… È venuto il medico;|Lo so, lei si trova sperduto, cosí solo, povera anima innocente È venuto il medico;
novelle06_01_pirandello_f000203|son corsa in farmacia… ho preso tanta roba… Questo sarebbe nulla;|son corsa in farmacia ho preso tanta roba Questo sarebbe nulla;
novelle06_01_pirandello_f000204|ma cè da pensare, ora, anche alla povera mamma, eh? Come si fa?|ma cè da pensare, ora, anche alla povera mamma, eh? Come si fa?
novelle06_01_pirandello_f000205|… Veda un po’ lei… Cesarino andò per prender le chiavi.| Veda un po lei Cesarino andò per prender le chiavi.
novelle06_01_pirandello_f000206|Rivide stesa, lunga e rigida sul letto, la madre, e come attratto dalla vista le si appressò.|Rivide stesa, lunga e rigida sul letto, la madre, e come attratto dalla vista le si appressò.
novelle06_01_pirandello_f000207|Ah, mute, mute ora, per sempre, quelle labbra, da cui tante cose egli avrebbe voluto sapere! Se l’era portato via con sé|Ah, mute, mute ora, per sempre, quelle labbra, da cui tante cose egli avrebbe voluto sapere! Se lera portato via con sé
novelle06_01_pirandello_f000208|nel silenzio orribile della morte il mistero di quel bimbo di là|nel silenzio orribile della morte il mistero di quel bimbo di là
novelle06_01_pirandello_f000209|e l’altro della nascita di lui… Ma, forse, cercando, frugando… Dov’erano le chiavi?|e laltro della nascita di lui Ma, forse, cercando, frugando Doverano le chiavi?
novelle06_01_pirandello_f000210|Le prese dalla specchiera, e seguí la serva nello studiolo della madre.|Le prese dalla specchiera, e seguí la serva nello studiolo della madre.
novelle06_01_pirandello_f000211|— Ecco… veda là, in quello stipetto.|- Ecco veda là, in quello stipetto.
novelle06_01_pirandello_f000212|Vi trovò poco più di cento lire, ch’erano forse il residuo dei risparmii. — Nient’altro?|Vi trovò poco più di cento lire, cherano forse il residuo dei risparmii. - Nientaltro?
novelle06_01_pirandello_f000213|— Niente, aspetta… Aveva scorto in quello stipetto alcune lettere. Volle leggerle subito.|- Niente, aspetta Aveva scorto in quello stipetto alcune lettere. Volle leggerle subito.
novelle06_01_pirandello_f000214|Ma erano (tre, in tutto) di una maestra della Scuola Professionale, dirette alla madre a Rio Freddo|Ma erano tre, in tutto di una maestra della Scuola Professionale, dirette alla madre a Rio Freddo
novelle06_01_pirandello_f000215|dove due anni avanti ella, insieme con lui, aveva passato le vacanze estive.|dove due anni avanti ella, insieme con lui, aveva passato le vacanze estive.
novelle06_01_pirandello_f000216|E l’anno dopo, quella maestra, collega della madre, era morta.|E lanno dopo, quella maestra, collega della madre, era morta.
novelle06_01_pirandello_f000217|Dall’ultima di quelle lettere, a un tratto scivolò a terra un bigliettino, che la serva s’affrettò a raccogliere.|Dallultima di quelle lettere, a un tratto scivolò a terra un bigliettino, che la serva saffrettò a raccogliere.
novelle06_01_pirandello_f000218|— Da’ qua! Da’ qua! Era scritto a lapis, senza intestazione, senza data, e diceva cosí: Impossibile, oggi. Forse venerdí.|- Da qua! Da qua! Era scritto a lapis, senza intestazione, senza data, e diceva cosí: Impossibile, oggi. Forse venerdí.
novelle06_01_pirandello_f000219|Alberto — Alberto… — ripeté, guardando la serva. — È lui! Alberto… Lo conosci? Non sai nulla?|Alberto - Alberto - ripeté, guardando la serva. - È lui! Alberto Lo conosci? Non sai nulla?
novelle06_01_pirandello_f000220|Proprio nulla! Parla! — Nulla, signorino mio, gliel’ho detto! Cercò di nuovo nello stipetto|Proprio nulla! Parla! - Nulla, signorino mio, glielho detto! Cercò di nuovo nello stipetto
novelle06_01_pirandello_f000221|poi nei cassetti degli armadii, dovunque, scompigliando ogni cosa. Non trovò nulla.|poi nei cassetti degli armadii, dovunque, scompigliando ogni cosa. Non trovò nulla.
novelle06_01_pirandello_f000222|Solo quel nome! Solo questa notizia: che il padre di quel bimbo si chiamava Alberto.|Solo quel nome! Solo questa notizia: che il padre di quel bimbo si chiamava Alberto.
novelle06_01_pirandello_f000223|E suo padre, Cesare… Due nomi: nient’altro. E lei, di là, morta.|E suo padre, Cesare Due nomi: nientaltro. E lei, di là, morta.
novelle06_01_pirandello_f000224|E tutti quei mobili della casa, inconsapevoli, impassibili.|E tutti quei mobili della casa, inconsapevoli, impassibili.
novelle06_01_pirandello_f000225|E lui, ora, senza più nessun sostegno, in quel vuoto, con quel bimbo là,|E lui, ora, senza più nessun sostegno, in quel vuoto, con quel bimbo là,
novelle06_01_pirandello_f000226|che, appena nato, non apparteneva più a nessuno;|che, appena nato, non apparteneva più a nessuno;
novelle06_01_pirandello_f000227|mentre lui almeno, finora, aveva avuto la madre. Buttarlo via?|mentre lui almeno, finora, aveva avuto la madre. Buttarlo via?
